盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,,,,,,0.2,0,0.2,0.3,0,0.3,0.5,10.8,4.61
2016,2017,2017/06/22,2017/08/24,12.65,2017/08/24,12.65,2017/09/29,0.4,0,0.4,0.6,0,0.6,1,12.6,7.96
2015,2016,2016/06/22,,,,,,0,0,0,0,0,0,0,9.25,0
2014,2015,2015/06/18,2015/08/26,6.73,2015/08/26,6.73,2015/09/29,0.2,0,0.2,0.3,0,0.3,0.5,8.41,5.95
2013,2014,2014/06/18,2014/08/26,9.7,2014/08/26,9.7,2014/09/29,0.2,0,0.2,0.2,0,0.2,0.4,9.37,4.27
2012,2013,2013/06/20,,,,,,0,0,0,0,0,0,0,9.03,0
2011,2012,2012/06/21,2012/09/12,9.04,2012/09/12,9.04,,0.3,0,0.3,0.2,0,0.2,0.5,9.5,5.26
2010,2011,2011/06/22,2011/09/14,10.6,2011/09/14,10.6,,0.3,0,0.3,0.5,0,0.5,0.8,10.9,7.35
2009,2010,2010/06/24,2010/09/15,11.7,2010/09/15,11.7,,0.3,0,0.3,0.5,0,0.5,0.8,11.9,6.75
2008,2009,2009/06/16,2009/09/01,12.1,2009/09/01,12.1,,0.2,0,0.2,0.3,0,0.3,0.5,11.3,4.41
2007,2008,2008/06/25,2008/07/23,14.2,2008/09/23,10.9,,0.5,0,0.5,0.5,0,0.5,1,12.6,7.96
2006,2007,2007/06/21,2007/07/24,17.3,2007/09/04,14.6,,0.7,0,0.7,0.3,0,0.3,1,14.1,7.07
2005,2006,2006/06/23,2006/07/19,12.1,2006/09/26,12.15,,0.3,0,0.3,0.7,0,0.7,1,13.2,7.6
2004,2005,2005/06/29,2005/08/04,14,2005/08/18,13.6,,1,0,1,0.5,0,0.5,1.5,16.1,9.29
2003,2004,2004/06/08,2004/08/11,19.7,,,,1.5,0,1.5,0,0,0,1.5,24.7,6.06
2002,2003,2003/06/24,2003/07/11,30.7,2003/09/09,24.8,,0.6,0,0.6,1.4,0,1.4,2,26.6,7.51
2001,2002,2002/06/18,,,,,,0,0,0,0,0,0,0,11.4,0
2000,2001,2001/06/20,2001/07/26,,,,,0.4,0,0.4,0.4,0,0.4,0.8,4.67,17.13
1999,2000,2000/05/30,,,,,,0,0,0,1.2,0,1.2,1.2,12,10
1998,1999,1999/05/12,,,1999/08/30,15.39,,0,0,0,1.5,0,1.5,1.5,17.6,8.5
1997,1998,1998/04/10,,,1998/05/16,17,,0,0,0,1.5,0,1.5,1.5,18.9,7.94
1996,1997,1997/05/03,1997/06/19,30.9,1997/06/19,29.42,,0.5,0,0.5,0.5,0,0.5,1,29.4,3.41
1995,1996,1996/03/15,,,1996/04/17,31.7,,0,0,0,2.5,0,2.5,2.5,31.7,7.88
1994,1995,1995/04/22,,,,,,0,0,0,0,0,0,0,39.3,0
1993,1994,1994/05/20,,,1995/05/22,,,0,0,0,1.2,0,1.2,1.2,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
