盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,,,,,,0.13,0,0.13,0,0,0,0.13,21.5,0.6
2016,2017,2017/06/19,2017/08/28,20.35,,,2017/09/20,0.27,0,0.27,0,0,0,0.27,15.8,1.7
2015,2016,2016/06/23,,,,,,0,0,0,0,0,0,0,10.8,0
2014,2015,2015/06/22,2015/08/27,6.4,,,2015/09/24,0.15,0,0.15,0,0,0,0.15,9.93,1.51
2013,2014,2014/06/23,2014/08/28,10,,,2014/09/25,0.24,0,0.24,0,0,0,0.24,11.4,2.1
2012,2013,2013/06/25,2013/08/30,10.85,,,,0.6,0,0.6,0,0,0,0.6,10.7,5.6
2011,2012,2012/06/27,,,,,,0,0,0,0,0,0,0,8.02,0
2010,2011,2011/06/24,2011/08/04,11.7,,,,0.61,0,0.61,0,0,0,0.61,11.4,5.38
2009,2010,2010/06/17,2010/07/30,18.3,,,,0.6,0,0.6,0,0,0,0.6,17.4,3.45
2008,2009,2009/06/26,2009/08/04,12.75,,,,0.35,0,0.35,0,0,0,0.35,12.1,2.92
2007,2008,2008/06/27,2008/09/11,8.99,,,,0.61,0,0.61,0,0,0,0.61,10.8,5.62
2006,2007,2007/06/07,2007/09/21,19.35,,,,0.92,0,0.92,0,0,0,0.92,24.8,3.7
2005,2006,,,,,,,0,0,0,0,0,0,0,14.8,0
2004,2005,,,,,,,0,0,0,0,0,0,0,12.6,0
2003,2004,,,,,,,0,0,0,0,0,0,0,11.6,0
2002,2003,,,,,,,0,0,0,0,0,0,0,14.2,0
2001,2002,2002/05/30,,,,,,0.2,0,0.2,1.95,0,1.95,2.15,31.6,6.8
2000,2001,2001/04/27,,,2001/08/30,,,0,0,0,2.89,0.11,3,3,106.3,2.82
1999,2000,2000/05/12,,,2000/09/02,,,0,0,0,3.15,0,3.15,3.15,,
1998,1999,1999/06/03,,,1999/09/06,,,0,0,0,3,0,3,3,,
