盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/08/02(即將除息),,,,2018/08/30(即將發放),1.35,0,1.35,0,0,0,1.35,21.2,6.38
2016,2017,2017/06/22,2017/07/20,22.85,,,2017/08/16,1.32,0,1.32,0,0,0,1.32,20.5,6.45
2015,2016,2016/06/15,2016/07/20,11.8,,,2016/08/12,0.55,0,0.55,0,0,0,0.55,11.9,4.61
2014,2015,2015/06/17,2015/07/16,10.45,,,2015/08/07,0.6,0,0.6,0,0,0,0.6,12.1,4.96
2013,2014,2014/06/26,,,,,,0,0,0,0,0,0,0,12.2,0
2012,2013,2013/06/14,,,,,,0,0,0,0,0,0,0,6.99,0
2011,2012,2012/06/12,,,,,,0,0,0,0,0,0,0,6.99,0
2010,2011,2011/06/24,2011/07/28,10.1,2011/07/28,10.1,,0.5,0,0.5,0.2,0,0.2,0.7,12.5,5.58
2009,2010,2010/06/15,,,,,,0,0,0,0,0,0,0,18.5,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,13.8,0
2007,2008,2008/06/13,2008/07/18,16.65,2008/07/18,16.65,,0.1,0,0.1,0.8,0,0.8,0.9,19,4.75
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,19.8,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,22.6,0
2004,2005,2005/05/18,2005/06/22,28.65,2005/06/22,28.65,,1.5,0,1.5,0.5,0,0.5,2,32,6.25
2003,2004,2004/05/20,2004/06/17,35.1,2004/06/17,35.1,,2,0,2,1,0,1,3,39.5,7.6
2002,2003,2003/05/22,2003/06/23,36.3,2003/06/23,36.3,,1.5,0,1.5,2,0,2,3.5,42.2,8.29
2001,2002,2002/05/24,2002/06/20,48.6,2002/06/20,48.6,,0.8,0,0.8,1,0.2,1.2,2,58.5,3.42
2000,2001,2001/05/11,2001/06/13,31.6,2001/06/13,31.6,,1,0,1,2,0.5,2.5,3.5,37.8,9.26
1999,2000,2000/05/19,2000/06/26,97.5,2000/06/26,97.5,,0.5,0,0.5,1.5,0.5,2,2.5,94.2,2.65
1998,1999,1999/05/19,1999/06/23,67.43,1999/06/23,67.43,,1,0,1,1,0.5,1.5,2.5,71,3.52
1997,1998,1998/04/16,,,,,,0.5,0,0.5,1.5,1,2.5,3,53.8,5.58
1996,1997,1997/04/30,1997/06/04,,1997/06/04,,,0.5,0,0.5,1.5,1,2.5,3,72.5,4.14
1995,1996,1996/03/11,1996/07/27,,1996/07/27,35.3,,0.5,0,0.5,4.5,0,4.5,5,46.2,10.83
1994,1995,1995/03/24,,,1995/06/15,,,0,0,0,6,0,6,6,,
1993,1994,1994/03/25,,,1994/08/22,,,0,0,0,4,0,4,4,,
1992,1993,,,,,,,0,0,0,3,0,3,3,,
