盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/06,54.8,,,2018/08/02(即將發放),3.5,0,3.5,0,0,0,3.5,58.9,5.95
2016,2017,2017/06/08,2017/06/23,50.5,,,2017/07/20,3,0,3,0,0,0,3,51.4,5.84
2015,2016,2016/06/08,2016/06/27,39.6,,,2016/07/22,2.5,0,2.5,0,0,0,2.5,41.9,5.97
2014,2015,2015/06/17,2015/07/13,36.7,,,2015/08/07,2.5,0,2.5,0,0,0,2.5,38.5,6.5
2013,2014,2014/06/12,2014/07/01,40.6,,,,3,0,3,0,0,0,3,44.3,6.77
2012,2013,2013/06/10,2013/06/27,52.5,,,,2.5,0,2.5,0,0,0,2.5,52.9,4.73
2011,2012,2012/06/21,2012/07/16,47,,,,3,0,3,0,0,0,3,49.4,6.07
2010,2011,2011/06/15,2011/07/01,51.8,,,,2.75,0,2.75,0,0,0,2.75,52.2,5.27
2009,2010,2010/06/04,2010/06/25,43.95,,,,2,0,2,0,0,0,2,50.9,3.93
2008,2009,2009/06/10,2009/07/08,48.9,,,,2,0,2,0,0,0,2,46.8,4.27
2007,2008,2008/06/13,2008/07/22,73.7,2008/07/22,73.7,,3,0,3,0.3,0,0.3,3.3,59.8,5.52
2006,2007,2007/06/15,2007/07/03,40.15,,,,3.25,0,3.25,0,0,0,3.25,44.8,7.26
2005,2006,2006/06/06,2006/06/21,31.25,,,,2.75,0,2.75,0,0,0,2.75,30.9,8.91
2004,2005,2005/06/03,2005/07/11,27.2,2005/07/11,27.2,,2.5,0,2.5,1,0,1,3.5,31,11.28
2003,2004,2004/06/03,2004/06/21,28.3,,,,1.6,0,1.6,0,0,0,1.6,34,4.71
2002,2003,2003/05/30,2003/07/09,23.4,2003/07/09,23.4,,1,0,1,0.2,0,0.2,1.2,22.4,5.37
2001,2002,2002/05/30,2002/06/18,,,,,0.3,0,0.3,0,0,0,0.3,14.4,2.08
2000,2001,2001/05/31,2001/06/19,,,,,0.5,0,0.5,0,0,0,0.5,7.03,7.11
1999,2000,2000/05/24,2000/06/13,,,,,0.5,0,0.5,0,0,0,0.5,11.8,4.25
1998,1999,1999/05/26,,,,,,0,0,0,0,0,0,0,13.1,0
1997,1998,1998/05/20,,,1998/07/14,,,0,0,0,1,0,1,1,19.8,5.06
1996,1997,1997/05/19,,,1997/07/12,,,0,0,0,0.65,0.35,1,1,32.3,3.1
1995,1996,1996/06/18,1996/08/02,,1996/08/02,,,0.2,0,0.2,0.5,1,1.5,1.7,30.2,5.63
1994,1995,1995/04/29,1995/05/20,,1995/07/21,,,0.5,0,0.5,0.5,1,1.5,2,37.4,5.35
1993,1994,1994/04/30,1994/06/01,,1994/08/16,,,0.5,0,0.5,1.8,0,1.8,2.3,50.4,4.56
1992,1993,1993/04/24,,,,,,1,0,1,1.2,0,1.2,2.2,57.4,3.83
1991,1992,1992/04/12,,,1992/08/18,50,,0,0,0,2,0,2,2,57,3.51
1990,1991,,,,,,,0,0,0,0.8,0,0.8,0.8,,
1989,1990,1990/06/05,,,,,,0,0,0,25,0,25,25,,
1987,1988,,,,,,,0,0,0,14,0,14,14,,
