盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,,,,,,0,0,0,0,0,0,0,47.4,0
2016,2017,2017/06/13,2017/07/26,17.5,,,2017/08/18,0.6,0.4,1,0,0,0,1,21,4.76
2015,2016,2016/06/16,2016/07/15,15.6,,,2016/08/05,0.9,0,0.9,0,0,0,0.9,15.9,5.64
2014,2015,2015/06/12,2015/08/06,9.9,,,2015/08/28,0,0.2,0.2,0,0,0,0.2,12.6,1.56
2013,2014,2014/06/18,,,,,,0,0,0,0,0,0,0,14.5,0
2012,2013,2013/06/11,,,,,,0,0,0,0,0,0,0,11.9,0
2011,2012,2012/06/15,,,,,,0,0,0,0,0,0,0,13,0
2010,2011,2011/06/10,2011/08/10,20.85,,,,1.2,0,1.2,0,0,0,1.2,28,4.29
2009,2010,2010/06/14,,,,,,0,0,0,0,0,0,0,32.3,0
2008,2009,2009/06/10,2009/08/03,20.9,,,,0.4,0,0.4,0,0,0,0.4,19,2.1
2007,2008,2008/06/13,2008/08/05,18.15,2008/08/05,18.15,,0.2,0,0.2,1,0.3,1.3,1.5,22.8,6.6
2006,2007,2007/06/13,2007/08/01,55.3,2007/08/01,55.3,,0.49,0,0.49,0.51,0.18,0.69,1.18,36.7,3.21
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,16.4,0
2004,2005,2005/06/17,2005/08/08,14.6,2005/08/08,14.6,,0.2,0,0.2,0.61,0.4,1.01,1.21,16.6,7.3
2003,2004,2004/05/21,2004/07/12,24.2,2004/07/12,24.2,,0.3,0,0.3,0.91,0.3,1.21,1.52,28,5.42
2002,2003,2003/06/02,2003/08/21,32.7,2003/08/21,32.7,,0.26,0,0.26,0.35,0.26,0.62,0.88,30.7,2.87
2001,2002,2002/05/17,,,2002/07/25,,,0,0,0,1,0.5,1.5,1.5,32.7,4.59
2000,2001,2001/04/24,2001/09/20,,2001/09/20,,,0.5,0,0.5,2,1,3,3.5,47,7.45
1999,2000,2000/03/31,,,2000/05/09,,,0,0,0,3,0,3,3,126.4,2.37
1998,1999,1999/04/29,,,1999/09/01,,,0,0,0,2,1,3,3,76.7,3.91
1997,1998,1998/03/28,,,1998/06/16,,,0,0,0,3,0,3,3,,
1996,1997,1997/07/21,,,1997/09/30,,,0,0,0,7,0,7,7,,
