盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/19,2018/07/10,82.4,,,2018/08/03(即將發放),5.1,0,5.1,0,0,0,5.1,82.7,6.17
2016,2017,2017/06/20,2017/07/18,73.3,,,2017/08/11,4.5,0,4.5,0,0,0,4.5,74,6.08
2015,2016,2016/06/23,2016/07/19,61.4,,,2016/08/17,3.3,0,3.3,0,0,0,3.3,63.1,5.23
2014,2015,2015/06/23,2015/07/09,65.6,,,2015/08/05,2.3,0,2.3,0,0,0,2.3,65.7,3.5
2013,2014,2014/06/19,2014/07/09,70,,,,1.9,0,1.9,0,0,0,1.9,66.3,2.87
2012,2013,2013/06/24,2013/08/07,62.1,2013/08/07,62.1,,0.3,0,0.3,0.1,0,0.1,0.4,61,0.66
2011,2012,2012/06/21,2012/07/11,52.5,,,,2.1,0,2.1,0,0,0,2.1,58.2,3.61
2010,2011,2011/06/21,2011/07/13,73.4,,,,4.7,0,4.7,0,0,0,4.7,74,6.35
2009,2010,2010/06/22,2010/07/13,54.1,,,,1.9,0,1.9,0,0,0,1.9,63.1,3.01
2008,2009,2009/06/11,2009/07/16,40.8,2009/07/16,40.8,,0.8,0,0.8,0.3,0,0.3,1.1,45.6,2.41
2007,2008,2008/06/13,2008/07/02,55.3,,,,6.7,0,6.7,0,0,0,6.7,59.7,11.22
2006,2007,2007/06/22,2007/07/11,69.6,,,,5,0,5,0,0,0,5,72,6.94
2005,2006,2006/06/23,2006/08/01,41.75,2006/08/01,41.75,,3.7,0,3.7,0,0.3,0.3,4,47.3,8.45
2004,2005,2005/06/03,2005/07/06,39.9,2005/07/06,39.9,,3.6,0,3.6,0,0.6,0.6,4.2,43.2,9.73
2003,2004,2004/05/21,2004/06/24,42.6,2004/06/24,42.6,,1.8,0,1.8,0,0.6,0.6,2.4,46.6,5.16
2002,2003,2003/06/06,2003/06/26,37.8,2003/07/31,38.3,,1.2,0,1.2,0.2,0.4,0.6,1.8,39.3,4.58
2001,2002,2002/05/31,2002/06/20,31.3,,,,0.7,0,0.7,0.3,0.4,0.7,1.4,31.8,4.41
2000,2001,2001/05/29,,,,,,1.1,0,1.1,0.8,0.3,1.1,2.2,30.7,7.16
1999,2000,2000/06/09,2000/06/28,,,,,1,0,1,0.6,0.4,1,2,58.7,3.41
1998,1999,1999/06/10,1999/06/29,,,,,0.6,0,0.6,0.6,0.5,1.1,1.7,50.8,3.35
1997,1998,1998/05/22,,,1998/07/13,41.7,,0,0,0,1.7,0,1.7,1.7,48.1,3.54
1996,1997,1997/05/20,1997/06/04,75.4,1997/07/12,74.77,,1.1,0,1.1,1.1,0,1.1,2.2,67.5,3.26
1995,1996,1996/05/08,1996/05/23,41.15,1996/07/16,49.78,,1.15,0,1.15,1.15,0,1.15,2.3,49.9,4.61
1994,1995,1995/04/26,1995/05/17,52.35,1995/07/18,45.29,,1.15,0,1.15,1.15,0,1.15,2.3,48.8,4.71
1993,1994,1994/04/12,1994/05/02,57.45,1994/08/06,59.28,,1.05,0,1.05,1.05,0,1.05,2.1,58.8,3.57
1992,1993,1993/04/30,1993/05/19,42.2,1993/08/14,36.93,,1.1,0,1.1,1.1,0,1.1,2.2,41.1,5.35
1991,1992,1992/04/30,1992/05/19,42.9,1992/11/07,35,,1.1,0,1.1,1.2,0,1.2,2.3,41.4,5.55
1990,1991,1991/04/30,1991/06/18,58.9,1991/09/24,45.98,,1.1,0,1.1,1.2,0,1.2,2.3,48.6,4.73
1989,1990,1990/04/27,1990/04/27,78.5,1990/07/25,51.32,,1,0,1,1.3,0,1.3,2.3,,
1988,1989,,,,,,,1,0,1,1.8,0,1.8,2.8,,
1987,1988,,,,,,,1,0,1,1.7,0.1,1.8,2.8,,
1986,1987,,,,,,,0.9,0,0.9,1.6,0.1,1.7,2.6,,
1985,1986,,,,,,,1.2,0,1.2,1.1,0.1,1.2,2.4,,
1984,1985,,,,,,,1.3,0,1.3,1.2,0.3,1.5,2.8,,
1983,1984,,,,,,,1,0,1,1,0.6,1.6,2.6,,
