盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/29,,,,,,1.5,0,1.5,0,0,0,1.5,53.4,2.81
2016,2017,2017/05/26,2017/08/08,82.3,,,2017/09/06,3,0,3,0,0,0,3,76.7,3.91
2015,2016,2016/05/27,2016/08/09,68.4,,,2016/08/31,3.5,0,3.5,0,0,0,3.5,70,5
2014,2015,2015/06/11,2015/08/11,59.7,,,2015/09/03,4,0,4,0,0,0,4,80.6,4.96
2013,2014,2014/06/19,2014/08/12,123.5,,,2014/09/04,3.5,0,3.5,0,0,0,3.5,115.5,3.03
2012,2013,2013/06/17,2013/08/14,110.5,,,,3,0,3,0,0,0,3,101.9,2.94
2011,2012,2012/06/18,2012/08/09,80.8,,,,3,0,3,0,0,0,3,88.1,3.41
2010,2011,2011/06/22,2011/08/10,97.5,,,,3,0,3,0,0,0,3,100,3
2009,2010,2010/06/18,2010/08/10,65.6,,,,2.3,0,2.3,0,0,0,2.3,79,2.91
2008,2009,2009/06/16,2009/07/15,61.8,,,,2,0,2,0,0,0,2,64.1,3.12
2007,2008,2008/05/30,2008/07/22,54.6,2008/07/22,54.6,,4,0,4,0.05,0,0.05,4.05,62.8,6.45
2006,2007,2007/05/30,2007/07/24,131.5,2007/07/24,131.5,,3,0,3,1,0,1,4,120.3,3.33
2005,2006,2006/06/19,2006/08/02,81.1,2006/08/02,81.1,,1.28,0,1.28,1.28,0,1.28,2.56,103.1,2.48
2004,2005,2005/06/14,2005/07/25,66.3,2005/07/25,66.3,,1,0,1,1.5,0,1.5,2.5,67.7,3.69
2003,2004,2004/04/16,2004/06/25,,2004/06/25,,,0.55,0,0.55,0.55,0,0.55,1.1,54.9,2
2002,2003,2003/06/28,,,,,,0,0,0,0,0,0,0,,
