盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,2018/07/25,112.5,,,2018/08/24(即將發放),5.9,0,5.9,0,0,0,5.9,117.4,5.03
2016,2017,2017/06/27,2017/07/26,111,,,2017/08/25,4.81,0,4.81,0,0,0,4.81,100.8,4.77
2015,2016,2016/06/22,2016/07/27,71.9,,,2016/08/26,4.72,0,4.72,0,0,0,4.72,73.3,6.44
2014,2015,2015/06/18,2015/07/29,70,,,2015/08/28,5.1,0,5.1,0,0,0,5.1,75.8,6.72
2013,2014,2014/06/25,2014/07/30,80.6,,,2014/08/29,4.84,0,4.84,0,0,0,4.84,77.8,6.23
2012,2013,2013/06/20,2013/07/31,73,,,,2.95,0,2.95,0,0,0,2.95,74.4,3.97
2011,2012,2012/06/22,2012/08/01,72,,,,2,0,2,0,0,0,2,64.6,3.1
2010,2011,2011/06/28,2011/07/27,77.5,,,,2.8,0,2.8,0,0,0,2.8,62.4,4.48
2009,2010,2010/06/24,2010/07/27,42.9,,,,2.7,0,2.7,0,0,0,2.7,45.2,5.98
2008,2009,2009/06/25,2009/07/23,29.85,,,,1.7,0,1.7,0,0,0,1.7,27,6.3
2007,2008,2008/06/23,2008/07/23,21.05,,,,1.7,0,1.7,0,0,0,1.7,20.3,8.37
2006,2007,2007/06/26,2007/07/17,22.6,,,,1.5,0,1.5,0,0,0,1.5,21.2,7.08
2005,2006,2006/06/15,2006/07/11,23.7,,,,2.3,0,2.3,0,0,0,2.3,23.2,9.9
2004,2005,2005/06/14,2005/07/06,30.8,,,,2.7,0,2.7,0,0,0,2.7,29.6,9.11
2003,2004,2004/06/08,2004/07/20,27.7,2004/07/20,27.7,,2,0,2,0.4,0,0.4,2.4,30,7.99
2002,2003,2003/05/30,2003/06/26,27.7,,,,2,0,2,0,0,0,2,28.4,7.03
2001,2002,2002/05/30,2002/07/18,29.1,2002/07/18,29.1,,2,0,2,0.7,0,0.7,2.7,30.4,8.9
2000,2001,2001/05/10,2001/06/28,31.9,2001/06/28,31.9,,1.8,0,1.8,1.8,0,1.8,3.6,36.2,9.96
1999,2000,2000/04/24,,,2000/06/02,46.7,,0,0,0,3.5,0,3.5,3.5,48.1,7.28
1998,1999,1999/06/28,,,1999/08/16,,,0,0,0,3,1.7,4.7,4.7,40.8,11.51
1997,1998,1998/06/16,,,1998/08/07,,,0,0,0,2,0,2,2,,
1996,1997,,,,,,,0,0,0,5,0,5,5,,
1991,1992,,,,,,,0,0,0,2.14,0,2.14,2.14,,
