盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/24(即將除息),,,,2018/08/17(即將發放),1.02,0,1.02,0,0,0,1.02,21.3,4.78
2016,2017,2017/06/20,2017/07/18,19.95,,,2017/08/17,1.03,0,1.03,0,0,0,1.03,21.2,4.87
2015,2016,2016/06/22,2016/08/30,21.5,,,2016/09/30,1,0,1,0,0,0,1,21.1,4.74
2014,2015,2015/06/25,,,,,,0,0,0,0,0,0,0,24.3,0
2013,2014,2014/06/18,,,,,,0,0,0,0,0,0,0,34.6,0
2012,2013,2013/05/20,2013/12/16,47.55,,,,0.45,0,0.45,0,0,0,0.45,33.9,1.33
2011,2012,2012/12/24,2013/08/15,30.25,,,,0.45,0,0.45,0,0,0,0.45,18.7,2.41
2010,2011,2011/05/27,2011/06/30,16.95,2011/09/14,17.75,,0.1,0,0.1,0.6,0,0.6,0.7,17.6,3.97
2009,2010,2010/06/29,,,,,,0,0,0,0,0,0,0,14.4,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,11.9,0
2007,2008,2008/06/13,2008/07/03,11.7,2008/08/26,11.7,,0.5,0,0.5,0.5,0,0.5,1,14.2,7.07
2006,2007,2007/06/15,2007/07/05,24.1,,,,1,0,1,0,0,0,1,22.3,4.48
2005,2006,2006/06/06,2006/06/28,15.3,,,,1,0,1,0,0,0,1,16.4,6.11
2004,2005,2005/05/27,2005/06/16,13.2,,,,1.35,0,1.35,0,0,0,1.35,13,10.42
2003,2004,2004/05/28,2004/06/17,10.9,,,,0.57,0,0.57,0,0,0,0.57,12.3,4.62
2002,2003,2003/06/20,,,,,,0,0,0,0,0,0,0,6.71,0
2001,2002,2002/06/21,,,,,,0,0,0,0,0,0,0,5.83,0
2000,2001,2001/06/20,2001/07/11,,,,,0.5,0,0.5,0,0.19,0.19,0.69,7.41,9.35
1999,2000,2000/06/07,2000/06/21,14.16,2000/09/14,13.36,,1.24,0,1.24,0,0.18,0.18,1.42,16.8,8.46
1998,1999,,,,,,,1.3,0,1.3,0,0.4,0.4,1.7,29.1,5.83
1997,1998,,,,,,,1,0,1,0.35,0.4,0.75,1.75,46.5,3.77
1996,1997,1997/05/30,1997/06/19,65.35,,,,1.65,0,1.65,0,0,0,1.65,64.1,2.57
1995,1996,,,,,,,1.85,0,1.85,0,0,0,1.85,50.7,3.65
1994,1995,,,,,,,0.5,0,0.5,1.75,0.45,2.2,2.7,,
1993,1994,,,,,,,1,0,1,1,0.5,1.5,2.5,,
1992,1993,,,,,,,2,0,2,0,0,0,2,,
