盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/08/07,67.8,,,2018/08/31(即將發放),2,0,2,0,0,0,2,67.4,2.97
2016,2017,2017/06/02,2017/07/07,74,,,2017/08/03,2,0,2,0,0,0,2,68.7,2.91
2015,2016,2016/06/07,2016/07/14,41.4,,,2016/08/10,2.5,0,2.5,0,0,0,2.5,47.5,5.26
2014,2015,2015/06/02,2015/07/02,51.2,,,2015/07/24,3.8,0,3.8,0,0,0,3.8,55.9,6.8
2013,2014,2014/06/06,2014/07/03,107,,,,2.7,0,2.7,0,0,0,2.7,90.8,2.97
2012,2013,2013/06/10,2013/07/09,54.1,,,,2.01,0,2.01,0,0,0,2.01,59.6,3.37
2011,2012,2012/06/06,2012/07/13,79.2,2012/07/13,79.2,,3.01,0,3.01,0.5,0,0.5,3.52,82.4,4.27
2010,2011,2011/06/22,2011/08/11,81.4,2011/08/11,81.4,,4,0,4,1,0,1,5,109.2,4.58
2009,2010,2010/06/17,2010/07/29,244,2010/07/29,244,,2.89,0,2.89,0.96,0,0.96,3.85,186.6,2.06
2008,2009,2009/06/08,2009/07/20,,2009/07/20,,,2,0,2,0.5,0,0.5,2.5,177.6,1.41
