盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,2018/07/18(即將除息),,,,2018/08/03(即將發放),0.2,0,0.2,0,0,0,0.2,13,1.53
2016,2017,2017/06/22,2017/08/09,12.4,,,2017/08/25,0.3,0,0.3,0,0,0,0.3,12.2,2.45
2015,2016,2016/06/22,2016/07/07,10.4,,,2016/07/29,0.2,0,0.2,0,0,0,0.2,11.3,1.78
2014,2015,2015/06/22,2015/07/07,11.8,,,2015/07/22,0.2,0.3,0.5,0,0,0,0.5,12,4.18
2013,2014,2014/06/18,2014/07/23,14.9,,,2014/08/14,0.35,0,0.35,0,0,0,0.35,15.4,2.27
2012,2013,2013/06/17,2013/07/12,13.2,,,,0.3,0,0.3,0,0,0,0.3,14.1,2.12
2011,2012,2012/06/21,2012/07/16,13.5,,,,0.5,0,0.5,0,0,0,0.5,15,3.34
2010,2011,2011/06/16,2011/07/15,17.35,,,,0.5,0,0.5,0,0,0,0.5,19.6,2.55
2009,2010,2010/06/09,2010/08/23,30.8,2010/08/23,30.8,,0.2,0,0.2,0.3,0,0.3,0.5,25.5,1.96
2008,2009,2009/06/22,,,,,,0,0,0,0,0,0,0,12.2,0
2007,2008,2008/05/30,2008/08/14,9.85,2008/08/14,9.85,,0.1,0,0.1,0.15,0,0.15,0.25,9.89,2.53
2006,2007,2007/05/30,2007/07/26,17.6,2007/07/26,17.6,,0.1,0,0.1,0.15,0,0.15,0.25,15.2,1.64
2005,2006,2006/06/09,2006/07/06,7.01,,,,0.2,0,0.2,0,0,0,0.2,7.88,2.54
2004,2005,2005/06/23,,,,,,0,0,0,0,0,0,0,6.76,0
2003,2004,2004/06/23,,,,,,0,0,0,0,0,0,0,8.27,0
2002,2003,2003/06/26,,,,,,0,0,0,0,0,0,0,7.12,0
2001,2002,2002/06/17,,,,,,0,0,0,0,0,0,0,9.11,0
2000,2001,,,,,,,0,0,0,0,0,0,0,8.57,0
1999,2000,2000/06/22,,,2000/08/26,,,0,0,0,0.8,0,0.8,0.8,13.2,6.05
1998,1999,1999/06/15,,,1999/07/29,,,0,0,0,0.5,0,0.5,0.5,16.1,3.11
1997,1998,1998/06/11,,,1998/07/30,,,0,0,0,1.2,0.8,2,2,31.4,6.37
1996,1997,,,,,,,0,0,0,1,1,2,2,38.9,5.15
1995,1996,1996/06/08,1996/07/08,36.1,1996/08/17,33.8,,1,0,1,0.5,0.5,1,2,34.8,5.74
1994,1995,1995/04/11,1995/06/24,,1995/06/24,,,0.4,0,0.4,3.28,0,3.28,3.68,,
1993,1994,1994/06/04,,,1994/09/14,,,0,0,0,4.5,0,4.5,4.5,,
1992,1993,,,,,,,0.5,0,0.5,12,0,12,12.5,,
