盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/09,22.1,,,2018/07/27,1.57,0.23,1.8,0,0,0,1.8,23.7,7.6
2016,2017,2017/06/20,2017/07/05,23.35,,,2017/07/28,1.82,0.18,2,0,0,0,2,24.3,8.22
2015,2016,2016/06/14,2016/07/01,22.5,,,2016/07/26,1.78,0.32,2.1,0,0,0,2.1,23.5,8.92
2014,2015,2015/06/16,2015/07/09,23.85,,,2015/07/30,1.81,0.5,2.31,0,0,0,2.31,25.2,9.18
2013,2014,2014/06/17,2014/07/03,25.4,,,,1.8,0.5,2.3,0,0,0,2.3,26.3,8.75
2012,2013,2013/06/10,2013/06/28,25.65,,,,1.85,0.65,2.5,0,0,0,2.5,25.2,9.9
2011,2012,2012/06/13,2012/07/03,27,,,,1.8,1.2,3,0,0,0,3,26.8,11.18
2010,2011,2011/06/10,2011/07/12,34.2,2011/07/12,34.2,,3.4,0,3.4,0,1,1,4.4,33.4,13.19
2009,2010,2010/06/18,2010/07/19,31.4,2010/07/19,31.4,,2.35,0,2.35,0,1,1,3.35,34.6,9.68
2008,2009,2009/06/10,2009/07/09,21.7,2009/07/09,21.7,,2.3,0,2.3,0,0.5,0.5,2.8,22.2,12.61
2007,2008,2008/06/13,2008/07/16,19.55,2008/07/16,19.55,,1.82,0,1.82,0.1,0.8,0.9,2.72,20.8,13.1
2006,2007,2007/06/13,2007/07/18,25.65,2007/07/18,25.65,,2.14,0,2.14,0.26,0,0.26,2.4,23.4,10.25
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,16.1,0
2004,2005,2005/06/14,2005/08/01,23.1,2005/08/01,23.1,,1.89,0,1.89,0.81,0,0.81,2.7,21.9,12.31
2003,2004,2004/06/15,2004/07/30,37,2004/07/30,37,,1.75,0,1.75,3.8,0,3.8,5.55,55.4,10.01
2002,2003,2003/05/21,2003/06/18,70,2003/06/18,70,,2.4,0,2.4,2.3,0,2.3,4.7,72.9,6.45
2001,2002,,,,2002/07/02,73,,0,0,0,2.8,1,3.8,3.8,102.7,3.7
2000,2001,2001/06/29,,,2001/10/10,,,0,0,0,2.37,0.83,3.2,3.2,,
1999,2000,2000/04/14,,,2000/04/19,,,0,0,0,0.54,0,0.54,0.54,,
