盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/17,80.3,,,2018/08/17(即將發放),5.25,0,5.25,0,0,0,5.25,92,5.71
2016,2017,2017/06/22,2017/07/18,96.8,,,2017/08/18,4.25,0,4.25,0,0,0,4.25,94.4,4.5
2015,2016,2016/06/21,2016/07/18,62.6,,,2016/08/18,3.25,0,3.25,0,0,0,3.25,64.2,5.07
2014,2015,2015/06/25,2015/07/22,52.7,,,2015/08/21,2.75,0,2.75,0,0,0,2.75,56.6,4.86
2013,2014,2014/06/11,2014/07/28,56.8,,,2014/08/27,2.25,0,2.25,0,0,0,2.25,58.6,3.84
2012,2013,2013/06/20,2013/07/26,64.4,,,,2.5,0,2.5,0,0,0,2.5,60.6,4.13
2011,2012,2012/06/21,2012/07/17,70.4,,,,3.6,0,3.6,0,0,0,3.6,76.9,4.68
2010,2011,2011/06/17,2011/08/09,86.2,2011/08/09,86.2,,4.3,0,4.3,0.1,1,1.1,5.4,107.5,5.02
2009,2010,2010/06/22,2010/07/19,121.5,,,,2.7,0,2.7,0,0,0,2.7,114.9,2.35
2008,2009,2009/06/16,2009/07/15,57.2,2009/07/15,57.2,,2.2,0,2.2,0.1,0,0.1,2.3,65.1,3.53
2007,2008,2008/06/13,2008/07/21,74.5,2008/07/21,74.5,,2.4,0,2.4,0.1,0.5,0.6,3,77.4,3.88
2006,2007,2007/06/13,2007/07/24,146,2007/07/24,146,,1.6,0,1.6,1.4,0,1.4,3,135,2.22
2005,2006,2006/06/14,2006/08/03,90.6,2006/08/03,90.6,,1.4,0,1.4,1.1,0,1.1,2.5,107.2,2.33
2004,2005,2005/05/18,2005/07/19,60.8,2005/07/19,60.8,,1,0,1,1,1,2,3,61.8,4.85
2003,2004,2004/05/18,2004/07/22,32.6,2004/07/22,32.6,,0.99,0,0.99,0.79,0.69,1.49,2.48,42.7,5.81
2002,2003,2003/06/12,2003/07/23,29.3,2003/07/23,29.3,,1,0,1,0.3,0.3,0.6,1.6,30.7,5.21
2001,2002,2002/06/21,2002/09/05,,2002/09/05,,,0.3,0,0.3,1,0.9,1.9,2.2,31.9,6.9
2000,2001,2001/06/22,,,2001/07/25,,,0,0,0,1.5,0.5,2,2,33.8,5.92
1999,2000,,,,,,,0,0,0,0.5,0,0.5,0.5,21.3,2.34
