盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/08/09,25.6,,,2018/08/30(即將發放),1.27,0.41,1.68,0,0,0,1.68,28.5,5.89
2016,2017,2017/06/15,2017/09/19,,,,2017/10/02,1.2,0,1.2,0,0,0,1.2,31.3,3.84
2015,2016,2016/06/15,2016/07/28,27.15,,,2016/08/18,1.5,0.5,2,0,0,0,2,27.3,7.32
2014,2015,2015/06/18,2015/08/28,27,,,2015/09/18,1.52,0.71,2.23,0,0,0,2.23,34.5,6.44
2013,2014,2014/06/12,2014/08/28,30.5,,,2014/09/19,0.8,0.4,1.2,0,0,0,1.2,31.3,3.83
2012,2013,2013/06/19,2013/09/09,25.9,,,,0.5,0.3,0.8,0,0,0,0.8,25.8,3.1
2011,2012,2012/06/19,,,,,,0,0,0,0,0,0,0,27.8,0
2010,2011,2011/06/24,,,,,,0,0,0,0,0,0,0,47.5,0
2009,2010,2010/06/15,2010/08/19,100,2010/08/19,100,,0.3,0,0.3,0.4,0.6,1,1.3,110.8,1.17
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,53.3,0
2007,2008,2008/06/13,2008/08/11,78.2,2008/08/11,78.2,,1.5,0,1.5,0.5,0.8,1.3,2.8,62.1,4.5
2006,2007,2007/06/13,2007/08/09,162,2007/08/09,162,,3,0,3,0.5,0.5,1,4,124.9,3.2
2005,2006,2006/06/09,2006/08/09,35.8,2006/08/09,35.8,,0.5,0,0.5,1,0.5,1.5,2,44.1,4.52
2004,2005,2005/06/10,2005/08/09,40.9,2005/08/09,40.9,,1.47,0,1.47,0.98,0.49,1.47,2.93,41.7,7.04
2003,2004,2004/05/27,2004/07/19,46.8,2004/07/19,46.8,,3,0,3,2,0.5,2.5,5.5,63.4,8.67
2002,2003,2003/05/23,2003/06/30,59.5,2003/06/30,59.5,,2,0,2,2.5,0.5,3,5,69.6,7.18
2001,2002,2002/05/21,2002/08/12,,2002/08/12,,,2,0,2,3.5,0.5,4,6,78.4,7.66
2000,2001,2001/04/30,2001/05/08,,2001/05/08,,,3,0,3,4,2,6,9,,
