盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/06/29,22.6,,,2018/08/03(即將發放),1.4,0,1.4,0,0,0,1.4,24.6,5.68
2016,2017,2017/06/16,2017/08/04,23.9,,,2017/09/08,1.3,0,1.3,0,0,0,1.3,23.8,5.46
2015,2016,2016/06/21,2016/07/19,18.9,,,2016/08/19,1.1,0,1.1,0,0,0,1.1,19.4,5.68
2014,2015,2015/06/25,2015/07/22,21,,,2015/08/27,1.3,0,1.3,0,0,0,1.3,20.9,6.22
2013,2014,2014/06/18,2014/08/06,25,,,2014/09/02,1.6,0,1.6,0,0,0,1.6,25.2,6.35
2012,2013,2013/06/25,2013/07/23,26.55,,,,1.3,0,1.3,0,0,0,1.3,27.3,4.76
2011,2012,2012/06/22,2012/07/20,27.8,,,,1.6,0,1.6,0,0,0,1.6,28.6,5.6
2010,2011,2011/06/24,2011/08/08,29.7,,,,1.2,0,1.2,0,0,0,1.2,30.9,3.88
2009,2010,2010/06/25,2010/07/23,26.55,,,,1.02,0,1.02,0,0,0,1.02,31,3.3
2008,2009,2009/06/19,2009/08/12,35.25,2009/08/12,35.25,,1.5,0,1.5,0.3,0,0.3,1.8,30.9,5.83
2007,2008,2008/06/13,2008/07/09,49.4,,,,3.2,0,3.2,0,0,0,3.2,42.9,7.46
2006,2007,2007/06/25,2007/07/25,44.2,,,,3.1,0,3.1,0,0,0,3.1,41.7,7.43
2005,2006,2006/06/14,2006/07/13,27.05,,,,2.59,0,2.59,0,0,0,2.59,26.2,9.88
2004,2005,2005/04/18,2005/06/22,20.55,2005/06/22,20.55,,1.5,0,1.5,1,0,1,2.5,21.2,11.81
2003,2004,2004/06/24,2004/07/28,25,2004/09/01,27.8,,0.7,0,0.7,0,0.3,0.3,1,23.7,4.22
2002,2003,2003/06/16,,,2003/08/07,11.5,,0,0,0,0,0.5,0.5,0.5,11.4,4.37
2001,2002,2002/06/27,,,2002/08/19,,,0,0,0,0,0.5,0.5,0.5,9.95,5.03
2000,2001,,,,,,,0.19,0,0.19,0,0,0,0.19,9.37,2
1999,2000,,,,,,,0,0,0,0,0,0,0,14.9,0
1998,1999,1999/04/08,,,,,,0,0,0,0,0.5,0.5,0.5,14.9,3.36
1997,1998,1998/05/13,1998/06/25,,1998/06/25,,,0.5,0,0.5,0.5,0,0.5,1,20.3,4.92
1996,1997,1997/05/20,,,1997/06/21,29,,0,0,0,0,0.5,0.5,0.5,29.1,1.72
1995,1996,1996/05/23,,,1996/07/08,28.2,,0,0,0,0,1,1,1,28,3.57
1994,1995,1995/04/06,,,1995/06/17,,,0,0,0,0.5,0.5,1,1,39.6,2.52
1993,1994,1994/04/08,,,,,,0.7,0,0.7,0,0.8,0.8,1.5,40.7,3.68
1992,1993,1993/04/27,1993/05/11,47,,,,1,0,1,0,1.2,1.2,2.2,40.9,5.38
1991,1992,1992/05/14,1992/05/29,52,,,,1,0,1,0,1.5,1.5,2.5,49.4,5.07
1990,1991,1991/08/27,,,1991/11/26,53,,0,0,0,1.4,2.1,3.5,3.5,66.2,5.29
1989,1990,1990/05/17,,,1990/09/19,33,,0,0,0,2,1.14,3.14,3.14,,
1988,1989,1989/04/24,,,1989/06/12,120,,0,0,0,2,0.8,2.8,2.8,,
1987,1988,,,,,,,0,0,0,2,0.4,2.4,2.4,,
1986,1987,,,,,,,0,0,0,0,0.2,0.2,0.2,,
1985,1986,,,,,,,0,0,0,0,0.5,0.5,0.5,,
1984,1985,,,,,,,0,0,0,0,0.5,0.5,0.5,,
