盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/09,345.5,,,2018/07/31(即將發放),9.5,0,9.5,0,0,0,9.5,339,2.8
2016,2017,2017/06/16,2017/07/25,356.5,2017/07/25,356.5,2017/08/30,10.5,0,10.5,0.2,0,0.2,10.7,330.4,3.24
2015,2016,2016/06/21,2016/07/12,292,,,2016/08/09,10.5,0,10.5,0,0,0,10.5,364.9,2.88
2014,2015,2015/06/24,2015/07/28,422,,,2015/08/20,8,0,8,0,0,0,8,433.5,1.85
2013,2014,2014/06/17,2014/07/09,340,2014/08/28,241.5,,7,0,7,0.4,0,0.4,7.4,313.7,2.36
2012,2013,2013/06/17,2013/08/23,259,2013/08/23,259,,5,0,5,0.2,0,0.2,5.2,228.3,2.28
2011,2012,2012/06/18,2012/08/08,77.6,2012/08/08,77.6,,3,0,3,0.7,0,0.7,3.7,74.3,4.98
2010,2011,2011/06/17,2011/07/05,44.25,2011/09/14,45,,2,0,2,0.6,0,0.6,2.6,42.8,6.07
2009,2010,2010/06/15,2010/07/06,19.85,2010/09/09,41.45,,1,0,1,0.3,0,0.3,1.3,28.3,4.59
2008,2009,2009/06/16,2009/07/03,14.8,2009/08/27,16.7,,0.4,0,0.4,0.2,0,0.2,0.6,15.7,3.83
2007,2008,,2008/07/07,13.4,2008/09/17,9.16,,1,0,1,0.3,0,0.3,1.3,13.2,9.81
2006,2007,2007/06/13,2007/06/28,22.15,2007/07/30,22.75,,0.8,0,0.8,1.1,0,1.1,1.9,20.6,9.21
2005,2006,2006/06/14,2006/06/29,15,2006/08/16,13.35,,0.8,0,0.8,1.1,0,1.1,1.9,15.2,12.48
2004,2005,2005/06/06,2005/06/30,18,2005/08/11,15.65,,0.8,0,0.8,1.4,0,1.4,2.2,16.8,13.06
2003,2004,2004/06/07,2004/07/27,14.85,2004/07/27,14.85,,0.8,0,0.8,0.5,0,0.5,1.3,15.7,8.26
2002,2003,,2003/07/01,11.15,,,,0.88,0,0.88,0,0,0,0.88,12.5,7.02
2001,2002,2002/06/10,,,,,,0.7,0,0.7,0,0,0,0.7,10.4,6.74
2000,2001,2001/05/25,,,,,,0.8,0,0.8,0,0,0,0.8,10.5,7.63
1999,2000,2000/05/26,,,,,,0.4,0,0.4,0.6,0,0.6,1,,
1998,1999,1999/06/25,,,,,,0.5,0,0.5,0.8,0,0.8,1.3,,
1997,1998,,,,,,,0,0,0,1,0,1,1,,
