盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/05,2018/06/25,219.5,,,2018/07/19(即將發放),8,0,8,0,0,0,8,236.4,3.38
2016,2017,2017/06/08,2017/06/26,210,,,2017/07/20,7,0,7,0,0,0,7,210.1,3.33
2015,2016,2016/06/07,2016/06/27,153,,,2016/07/21,6,0,6,0,0,0,6,166.4,3.61
2014,2015,2015/06/09,2015/06/29,141.5,,,2015/07/23,4.5,0,4.5,0,0,0,4.5,139.8,3.22
2013,2014,2014/06/24,2014/07/14,133.5,,,,3,0,3,0,0,0,3,122.5,2.45
2012,2013,2013/06/11,2013/07/03,107,,,,3,0,3,0,0,0,3,104.1,2.88
2011,2012,2012/06/12,2012/07/04,81.2,,,,3,0,3,0,0,0,3,84.1,3.57
2010,2011,2011/06/09,2011/06/29,69.5,,,,3,0,3,0,0,0,3,72.1,4.16
2009,2010,2010/06/15,2010/07/06,58.4,,,,3,0,3,0,0,0,3,62,4.84
2008,2009,2009/06/10,2009/07/15,52.5,2009/07/15,52.5,,3,0,3,0.02,0.03,0.05,3.05,55.5,5.5
2007,2008,2008/06/13,2008/07/16,53.6,2008/07/16,53.6,,3.03,0,3.03,0.02,0.03,0.05,3.08,56.4,5.45
2006,2007,2007/05/07,2007/06/08,64.7,2007/06/08,64.7,,3,0,3,0.02,0.03,0.05,3.05,65.5,4.65
2005,2006,2006/05/16,2006/06/20,54.6,2006/06/20,54.6,,2.5,0,2.5,0.15,0.15,0.3,2.8,61.3,4.56
2004,2005,2005/05/10,2005/06/13,52.9,2005/06/13,52.9,,2,0,2,0.5,0,0.5,2.5,54.1,4.62
2003,2004,2004/05/11,2004/06/14,,2004/06/14,43.3,,0.6,0,0.6,1.41,0,1.41,2.01,52.4,3.84
2002,2003,2003/06/03,,,2003/07/07,57,,0,0,0,0.8,0,0.8,0.8,56.4,1.42
2001,2002,2002/05/07,,,2002/06/19,68.29,,0,0,0,1,0,1,1,67.4,1.48
2000,2001,2001/05/15,,,2001/06/26,59.5,,0,0,0,4,0,4,4,77.7,5.15
1999,2000,2000/04/14,,,2000/05/15,142.21,,0,0,0,2.56,0.24,2.8,2.8,146.6,1.91
1998,1999,1999/05/11,,,1999/06/15,110.69,,0,0,0,2.3,0,2.3,2.3,120,1.92
1997,1998,1998/05/12,,,1998/06/15,68.71,,0,0,0,4.5,0,4.5,4.5,100.8,4.47
1996,1997,1997/05/13,,,1997/06/12,85.11,,0,0,0,5,0,5,5,109.4,4.57
1995,1996,1996/04/08,,,1996/05/04,56.89,,0,0,0,8,0,8,8,63.8,12.54
1994,1995,1995/05/12,,,1995/06/15,103.23,,0,0,0,8,0,8,8,128.4,6.23
1993,1994,1994/04/21,1994/06/29,,1994/06/29,,,1,0,1,2.48,0,2.48,3.48,159,2.19
1992,1993,1993/05/19,,,1993/08/02,,,0,0,0,1.04,0,1.04,1.04,,
1991,1992,1992/05/19,1992/06/25,,1992/11/25,,,0.1,0,0.1,0.4,0,0.4,0.5,,
