盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,,,,,,0,0,0,0,0,0,0,7.88,0
2016,2017,2017/06/26,2017/08/28,8.59,2017/08/28,8.59,2017/10/12,0.4,0,0.4,0.4,0,0.4,0.8,9.18,8.71
2015,2016,2016/06/13,2016/09/07,10.75,2016/09/07,10.75,2016/10/19,0.8,0,0.8,0.8,0,0.8,1.6,10.2,15.75
2014,2015,2015/06/15,2015/11/05,8.7,2015/11/05,8.7,2015/12/14,0.2,0,0.2,0.8,0,0.8,1,9.66,10.35
2013,2014,2014/06/11,2014/08/28,11.95,2014/08/28,11.95,2014/10/01,0.2,0,0.2,0.8,0,0.8,1,13.2,7.61
2012,2013,2013/06/13,,,,,,0,0,0,0,0,0,0,17.1,0
2011,2012,2012/06/05,,,,,,0,0,0,0,0,0,0,14.8,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,15.3,0
2009,2010,2010/05/26,,,,,,0,0,0,0,0,0,0,16.5,0
2008,2009,2009/06/23,,,,,,0,0,0,0,0,0,0,9.9,0
2007,2008,2008/06/19,,,,,,0,0,0,0,0,0,0,8.16,0
2006,2007,2007/06/21,,,,,,0,0,0,0,0,0,0,8.39,0
2005,2006,2006/05/26,,,,,,0,0,0,0,0,0,0,3.76,0
2004,2005,2005/06/24,,,,,,0,0,0,0,0,0,0,2.1,0
2003,2004,2004/06/18,,,,,,0,0,0,0,0,0,0,3.48,0
2002,2003,2003/06/30,,,,,,0,0,0,0,0,0,0,2.18,0
2001,2002,2002/06/18,,,,,,0,0,0,0,0,0,0,1.71,0
2000,2001,2001/06/20,,,,,,0,0,0,0,0,0,0,3.26,0
1999,2000,,,,,,,0,0,0,0,0,0,0,22.4,0
1998,1999,,,,,,,0,0,0,0,0,0,0,20.5,0
1997,1998,1998/06/03,,,1998/11/11,,,0,0,0,0.67,1,1.66,1.66,26.3,6.33
1996,1997,,,,,,,0.5,0,0.5,0.7,0.8,1.5,2,29.8,6.7
1995,1996,1996/03/25,1996/06/15,20,1996/06/15,20,,0.5,0,0.5,0.8,0,0.8,1.3,23.5,5.53
1994,1995,1995/03/28,,,1995/12/25,,,0,0,0,1.3,0,1.3,1.3,,
1993,1994,1994/05/31,,,1994/07/19,,,0,0,0,1,0,1,1,,
1992,1993,,,,,,,0,0,0,1,0,1,1,,
