盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/07/26(即將除息),,,,2018/08/28(即將發放),0.4,0,0.4,0,0,0,0.4,13.3,3.01
2016,2017,2017/06/13,2017/07/27,15.1,,,2017/08/28,0.9,0,0.9,0,0,0,0.9,15.4,5.84
2015,2016,2016/06/08,2016/07/28,16.2,,,2016/08/25,0.9,0,0.9,0,0,0,0.9,16.2,5.54
2014,2015,2015/06/17,2015/07/23,13.85,,,2015/08/25,0.6,0,0.6,0,0,0,0.6,15.6,3.87
2013,2014,2014/06/13,2014/07/24,18.05,,,,0.15,0,0.15,0,0,0,0.15,18.7,0.8
2012,2013,2013/06/10,2013/07/18,14.35,,,,0.35,0,0.35,0,0,0,0.35,16.2,2.15
2011,2012,2012/06/18,2012/07/19,18.15,,,,1,0,1,0,0,0,1,21.3,4.7
2010,2011,2011/06/10,2011/07/04,40,,,,2.2,0,2.2,0,0,0,2.2,34,6.48
2009,2010,2010/06/17,2010/07/23,42.65,,,,2.5,0,2.5,0,0,0,2.5,43.6,5.73
2008,2009,2009/06/10,2009/08/25,37.95,2009/08/25,37.95,,3.2,0,3.2,0.4,0,0.4,3.6,39.8,9.05
2007,2008,2008/06/13,2008/08/25,31.2,2008/08/25,31.2,,3.51,0,3.51,0.8,0,0.8,4.31,37.3,11.56
2006,2007,2007/06/13,2007/08/23,47.05,2007/08/23,47.05,,3.01,0,3.01,1,0,1,4.01,56.9,7.04
2005,2006,2006/06/14,2006/09/01,39.8,2006/09/01,39.8,,4.03,0,4.03,1.01,0,1.01,5.04,46.4,10.84
2004,2005,2005/06/10,2005/08/25,56.4,2005/08/25,56.4,,4,0,4,2,0,2,6,63.4,9.46
2003,2004,2004/05/28,2004/08/25,73.5,2004/08/25,73.5,,2.5,0,2.5,3.5,0,3.5,6,96.2,6.24
2002,2003,2003/06/20,2003/08/03,127.5,2003/08/03,111.5,,1,0,1,1.4,0,1.4,2.4,89.2,2.69
2001,2002,2002/06/27,2002/08/01,,2002/08/01,,,0.7,0,0.7,3,0,3,3.7,83.8,4.42
2000,2001,2001/06/27,2001/08/10,,2001/08/10,,,1.9,0,1.9,5,0,5,6.9,,
1999,2000,2000/05/18,,,2000/07/19,,,0,0,0,8.2,0,8.2,8.2,,
