盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,,,,,,0,0,0,0,0,0,0,6.73,0
2016,2017,2017/06/07,,,,,,0,0,0,0,0,0,0,6.85,0
2015,2016,2016/06/15,,,,,,0,0,0,0,0,0,0,7,0
2014,2015,2015/06/10,,,,,,0,0,0,0,0,0,0,8.04,0
2013,2014,2014/06/12,,,,,,0,0,0,0,0,0,0,9.97,0
2012,2013,2013/06/13,,,,,,0,0,0,0,0,0,0,8.74,0
2011,2012,2012/06/12,2012/07/09,9.6,,,,0.1,0.15,0.25,0,0,0,0.25,10,2.49
2010,2011,2011/06/10,2011/07/13,14.85,,,,0.4,0,0.4,0,0,0,0.4,16.5,2.43
2009,2010,2010/06/09,2010/07/13,18.6,,,,0.2,0,0.2,0,0,0,0.2,17.5,1.15
2008,2009,2009/06/10,2009/07/28,10.7,,,,0.3,0,0.3,0,0,0,0.3,11,2.72
2007,2008,2008/06/13,2008/07/22,11.35,2008/07/22,11.35,,1.05,0,1.05,0.05,0,0.05,1.1,13.9,7.89
2006,2007,2007/06/13,2007/07/20,22.25,2007/07/20,22.25,,0.94,0,0.94,0.05,0,0.05,0.99,21.2,4.67
2005,2006,2006/06/14,2006/07/20,20.9,2006/07/20,20.9,,1.81,0,1.81,0.2,0,0.2,2.01,24,8.39
2004,2005,2005/06/14,2005/07/25,29.3,2005/07/25,29.3,,0.94,0,0.94,0.1,0,0.1,1.04,21.8,4.79
2003,2004,2004/06/15,2004/07/20,17.9,,,,2.07,0,2.07,0,0,0,2.07,23.1,8.94
2002,2003,2003/06/03,2003/07/10,27.9,2003/07/10,27.9,,1.04,0,1.04,0.11,0,0.11,1.15,24.5,4.69
2001,2002,2002/06/06,2002/07/08,,2002/07/08,,,1.25,0,1.25,1.25,0,1.25,2.5,35.4,7.05
2000,2001,2001/05/04,2001/06/07,,2001/06/07,,,1,0,1,4,0,4,5,65.9,7.59
1999,2000,2000/05/17,,,,,,0,0,0,4.5,0,4.5,4.5,113.6,3.96
1998,1999,1999/05/26,,,,,,0,0,0,5,0,5,5,159.5,3.14
1997,1998,,,,,,,0,0,0,4.51,0,4.51,4.51,147.3,3.06
1996,1997,,,,,,,0,0,0,0.98,0,0.98,0.98,,
1995,1996,,,,,,,0,0,0,17.53,0,17.53,17.53,,
1994,1995,,,,,,,0,0,0,3.33,0,3.33,3.33,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
