盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/06,,,,,,0.2,0,0.2,0,0,0,0.2,8.33,2.4
2016,2017,2017/06/08,2017/07/04,8.16,,,2017/08/04,0.3,0,0.3,0,0,0,0.3,8.45,3.55
2015,2016,2016/06/20,2016/07/18,8.7,,,2016/08/18,0.5,0,0.5,0,0,0,0.5,8.7,5.75
2014,2015,2015/06/23,2015/08/24,9.8,,,2015/09/25,0.4,0,0.4,0,0,0,0.4,10.3,3.89
2013,2014,2014/06/25,2014/08/28,8.08,,,2014/09/30,0.25,0,0.25,0,0,0,0.25,8.05,3.11
2012,2013,2013/06/26,2013/07/22,7.08,,,,0.2,0,0.2,0,0,0,0.2,7.35,2.72
2011,2012,2012/06/20,2012/07/12,6.92,,,,0.5,0,0.5,0,0,0,0.5,7.32,6.83
2010,2011,2011/06/23,,,2011/09/15,8.42,,0,0,0,0,0.5,0.5,0.5,9.11,5.49
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,7.9,0
2008,2009,2009/06/16,2009/07/16,5.69,,,,0.2,0,0.2,0,0,0,0.2,5.66,3.53
2007,2008,2008/06/19,,,2008/08/26,5.74,,0,0,0,0,0.3,0.3,0.3,6.28,4.78
2006,2007,,,,,,,0,0,0,0,0,0,0,6.63,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,4.7,0
2004,2005,2005/06/14,,,2005/08/24,4.51,,0,0,0,0,0.3,0.3,0.3,5.03,5.96
2003,2004,2004/06/04,2004/07/09,6.25,,,,0.3,0,0.3,0,0,0,0.3,6.57,4.57
2002,2003,2003/06/12,,,2003/08/07,5.25,,0,0,0,0,0.5,0.5,0.5,5.52,9.06
2001,2002,2002/06/04,2002/09/09,,,,,0.3,0,0.3,0,0,0,0.3,6.25,4.8
2000,2001,2001/05/29,,,2001/08/20,,,0,0,0,0,0.74,0.74,0.74,5.77,12.8
1999,2000,,,,,,,0,0,0,0,0,0,0,8.53,0
1998,1999,,,,,,,0,0,0,1.1,0.4,1.5,1.5,13.3,11.28
1997,1998,,,,,,,0,0,0,0.97,0.43,1.4,1.4,25.7,5.44
1996,1997,,,,,,,0,0,0,0.6,0.4,1,1,29.9,3.35
1995,1996,,,,,,,0,0,0,0.5,0.5,1,1,21.9,4.56
1994,1995,1995/05/30,,,,,,0,0,0,0.6,0.6,1.2,1.2,25.6,4.69
1993,1994,1994/05/20,,,1995/07/19,18.92,,0,0,0,1.5,0,1.5,1.5,45.1,3.33
1992,1993,1993/05/13,,,1994/10/28,35.6,,0,0,0,1.5,0,1.5,1.5,50.8,2.95
1991,1992,1992/04/28,,,1993/08/24,50,,0,0,0,1.5,0,1.5,1.5,,
1990,1991,1991/05/10,,,1991/10/31,,,0,0,0,2,0,2,2,,
1987,1988,,,,,,,0,0,0,3.5,0,3.5,3.5,,
