盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/10,29.95,,,2018/08/08(即將發放),1.2,0,1.2,0,0,0,1.2,33.6,3.57
2016,2017,2017/06/16,2017/07/12,24.35,,,2017/08/11,0.6,0,0.6,0,0,0,0.6,28.7,2.09
2015,2016,2016/06/17,2016/07/12,15.3,,,2016/08/10,1,0,1,0,0,0,1,17.3,5.79
2014,2015,2015/06/12,2015/07/08,18.75,,,2015/08/06,0.6,0,0.6,0,0,0,0.6,20.2,2.96
2013,2014,2014/06/12,2014/07/08,19.3,,,,0.5,0,0.5,0,0,0,0.5,18.2,2.75
2012,2013,2013/06/13,2013/07/11,12.25,,,,0.5,0,0.5,0,0,0,0.5,13.3,3.77
2011,2012,2012/06/05,2012/06/28,11.6,,,,0.5,0,0.5,0,0,0,0.5,12.3,4.07
2010,2011,2011/06/10,,,,,,0,0,0,0,0,0,0,14.3,0
2009,2010,2010/06/18,,,,,,0,0,0,0,0,0,0,9.99,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,7.97,0
2007,2008,2008/06/13,2008/07/16,7.7,,,,0.1,0,0.1,0,0,0,0.1,8.45,1.18
2006,2007,2007/06/15,2007/07/24,16.7,,,,0.4,0,0.4,0,0,0,0.4,14.3,2.79
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,14.7,0
2004,2005,2005/06/10,,,,,,0,0,0,0,0,0,0,12.2,0
2003,2004,2004/05/28,,,,,,0,0,0,0,0,0,0,13.8,0
2002,2003,2003/05/30,,,,,,0,0,0,0,0,0,0,16.9,0
2001,2002,2002/05/24,,,2002/07/11,27.69,,0,0,0,0.5,0,0.5,0.5,39.4,1.27
2000,2001,2001/05/07,,,2001/06/18,71.05,,0,0,0,2,0,2,2,80.8,2.48
1999,2000,2000/06/12,,,2000/07/14,155.68,,0,0,0,2,0,2,2,174.2,1.15
1998,1999,1999/05/18,,,1999/06/23,156.93,,0,0,0,3,0,3,3,162.4,1.85
1997,1998,1998/05/15,,,1998/06/23,209.29,,0,0,0,4,0,4,4,234.5,1.71
1996,1997,1997/05/20,,,1997/06/21,210.71,,0,0,0,4,0,4,4,195,2.05
1995,1996,1996/05/17,1996/06/12,,1996/06/21,48.46,,0.5,0,0.5,3,0,3,3.5,67,5.22
1994,1995,1995/05/17,1995/06/08,,1995/07/14,74.58,,1,0,1,1,1,2,3,77.3,3.88
1993,1994,1994/05/17,1994/06/08,,1994/07/21,78.7,,1,0,1,1.5,0,1.5,2.5,77.6,3.22
1992,1993,1993/05/17,1993/06/05,,1993/07/21,47.27,,1,0,1,0,1,1,2,57.7,3.47
1991,1992,1992/05/29,1992/06/17,,1992/08/08,43.18,,0.5,0,0.5,1,0,1,1.5,56.5,2.65
1990,1991,1991/05/15,1991/05/31,,,,,1.5,0,1.5,1,0,1,2.5,92.6,2.7
1989,1990,,,,,,,1.5,0,1.5,0,0,0,1.5,,
1988,1989,,,,,,,1.5,0,1.5,4,0,4,5.5,,
1987,1988,,,,,,,2,0,2,3.89,0,3.89,5.89,,
1986,1987,,,,,,,4,0,4,10,0,10,14,,
1984,1985,,,,,,,0,0,0,8,0,8,8,,
1983,1984,,,,,,,0,0,0,5.38,0,5.38,5.38,,
