盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/02,38.8,,,2018/07/30(即將發放),3,0,3,0,0,0,3,42.2,7.11
2016,2017,2017/06/16,2017/07/04,37.9,,,2017/08/04,2.6,0,2.6,0,0,0,2.6,40.5,6.41
2015,2016,2016/06/15,2016/08/09,34.6,,,2016/08/26,2.5,0,2.5,0,0,0,2.5,34.2,7.3
2014,2015,2015/06/15,2015/07/03,36.15,,,2015/08/27,2.53,0,2.53,0,0,0,2.53,36.8,6.87
2013,2014,2014/06/11,2014/07/16,31.05,,,,1.5,0,1.5,0,0,0,1.5,34,4.42
2012,2013,2013/06/14,2013/08/06,26.25,,,,2,0,2,0,0,0,2,27.9,7.16
2011,2012,2012/06/12,2012/07/18,24,,,,1.8,0,1.8,0,0,0,1.8,25.9,6.96
2010,2011,2011/06/10,2011/07/13,30.85,,,,2.5,0,2.5,0,0,0,2.5,31,8.07
2009,2010,2010/06/15,2010/07/15,22.95,,,,1.6,0,1.6,0,0,0,1.6,26.3,6.09
2008,2009,2009/06/10,2009/07/07,15.05,,,,1.2,0,1.2,0,0,0,1.2,16.7,7.17
2007,2008,2008/06/13,2008/08/05,16.6,2008/08/05,16.6,,1.65,0,1.65,0.15,0,0.15,1.8,19.2,9.37
2006,2007,2007/06/15,2007/08/02,33.7,2007/08/02,33.7,,2.35,0,2.35,0.15,0,0.15,2.5,35.4,7.07
2005,2006,2006/06/14,2006/08/31,43.9,2006/08/31,43.9,,2.11,0,2.11,0.44,0,0.44,2.55,44.6,5.71
2004,2005,2005/06/14,2005/08/31,41.7,2005/08/31,41.7,,1.95,0,1.95,0.39,0,0.39,2.34,38.2,6.11
2003,2004,2004/06/15,2004/09/09,31.1,2004/09/09,31.1,,2.04,0,2.04,0.82,0,0.82,2.86,39.2,7.3
2002,2003,2003/06/06,2003/07/18,45.8,2003/07/18,45.8,,1.7,0,1.7,0.95,0,0.95,2.65,47.7,5.55
2001,2002,2002/06/10,2002/07/19,,2002/07/19,,,1.5,0,1.5,1.5,0,1.5,3,50,6
2000,2001,2001/04/20,2001/06/13,,2001/06/13,,,0.7,0,0.7,2.5,0,2.5,3.2,60.4,5.3
1999,2000,2000/04/28,,,2000/06/14,131.98,,0,0,0,3,0,3,3,96.2,3.12
1998,1999,1999/06/25,1999/07/19,,1999/07/19,,,1,0,1,1,0,1,2,68.1,2.94
1997,1998,1998/04/15,,,1998/05/11,,,0,0,0,5,5,10,10,,
1996,1997,,,,,,,1.5,0,1.5,0,0,0,1.5,,
1991,1992,,,,,,,0,0,0,0,0,0,0,,
1990,1991,,,,,,,0,0,0,1,1,2,2,,
1989,1990,,,,,,,0,0,0,2,0,2,2,,
