盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,,,,,,0,0,0,0,0,0,0,26.3,0
2016,2017,2017/06/13,2017/09/29,28,,,2017/10/25,0.5,0,0.5,0,0,0,0.5,31.2,1.6
2015,2016,2016/06/08,2016/07/28,31.85,,,2016/08/25,1.5,0,1.5,0,0,0,1.5,33,4.54
2014,2015,2015/06/10,2015/07/30,41.5,,,2015/08/20,3,0,3,0,0,0,3,54.9,5.46
2013,2014,2014/06/06,2014/07/30,69.6,,,,2,0,2,0,0,0,2,67.8,2.95
2012,2013,2013/06/10,2013/07/30,36.9,,,,0.6,0,0.6,0,0,0,0.6,38.2,1.57
2011,2012,2012/06/06,,,,,,0,0,0,0,0,0,0,32.1,0
2010,2011,2011/06/10,,,,,,0,0,0,0,0,0,0,25.6,0
2009,2010,2010/06/09,,,,,,0,0,0,0,0,0,0,21.8,0
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,17.7,0
2007,2008,2008/06/13,2008/09/18,13.9,2008/09/18,13.9,,0.1,0,0.1,0.5,0,0.5,0.6,26.4,2.27
2006,2007,2007/06/11,,,,,,0,0,0,0,0,0,0,46.7,0
2005,2006,2006/06/12,,,,,,0,0,0,0,0,0,0,19,0
2004,2005,2005/06/13,,,,,,0,0,0,0,0,0,0,14.3,0
2003,2004,2004/06/01,,,2004/07/15,15.9,,0,0,0,0.4,0,0.4,0.4,18.4,2.17
2002,2003,2003/06/10,2003/07/18,24.4,2003/07/18,24.4,,0.2,0,0.2,1,0,1,1.2,25.9,4.64
2001,2002,2002/05/31,2002/07/09,31.52,2002/07/09,31.52,,0.17,0,0.17,1.8,0,1.8,1.97,37.3,5.28
2000,2001,2001/05/10,2001/06/05,,,,,0.22,0,0.22,2.55,0,2.55,2.77,,
1999,2000,2000/06/08,,,,,,0,0,0,3.6,0,3.6,3.6,,
1998,1999,,,,,,,0,0,0,3.24,0,3.24,3.24,,
