盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/26(即將除息),,,,2018/08/24(即將發放),0.88,0,0.88,0,0,0,0.88,23.9,3.68
2016,2017,2017/06/21,2017/07/26,24.55,,,2017/08/25,0.85,0,0.85,0,0,0,0.85,24.9,3.41
2015,2016,2016/06/23,2016/07/26,22.35,,,2016/08/25,0.5,0,0.5,0,0,0,0.5,21.8,2.29
2014,2015,2015/06/23,2015/07/24,22.9,,,2015/08/26,1,0,1,0,0,0,1,22.8,4.39
2013,2014,2014/06/18,2014/08/14,24.95,2014/08/14,24.95,2014/09/16,0.7,0,0.7,0.2,0,0.2,0.9,25.7,3.5
2012,2013,2013/06/19,2013/07/26,24.95,2013/07/26,24.95,,0.4,0,0.4,0.1,0,0.1,0.5,25.9,1.93
2011,2012,2012/06/15,2012/07/26,25.1,2012/07/26,25.1,,1.01,0,1.01,0.15,0,0.15,1.16,27.6,4.2
2010,2011,2011/06/15,2011/07/18,31.6,2011/07/18,31.6,,1.99,0,1.99,0.5,0,0.5,2.49,32,7.79
2009,2010,2010/06/23,2010/07/26,29.8,2010/07/26,29.8,,1.01,0,1.01,0.33,0,0.33,1.34,31.9,4.2
2008,2009,2009/06/19,2009/07/24,28.1,2009/07/24,28.1,,1.3,0,1.3,0.43,0,0.43,1.73,27.7,6.25
2007,2008,2008/06/19,2008/07/24,44.65,2008/07/24,44.65,,3.5,0,3.5,0.3,0,0.3,3.8,39.7,9.57
2006,2007,2007/06/21,2007/07/26,43.6,2007/07/26,43.6,,2.78,0,2.78,0.3,0,0.3,3.08,40.6,7.58
2005,2006,2006/06/15,2006/07/26,26.2,2006/07/26,26.2,,3.75,0,3.75,0.35,0,0.35,4.1,29.7,13.81
2004,2005,2005/06/14,2005/07/26,27.7,2005/07/26,27.7,,3.9,0,3.9,0.5,0,0.5,4.4,30.8,14.29
2003,2004,2004/06/17,2004/07/23,29,2004/07/23,29,,3,0,3,0.35,0,0.35,3.35,32.5,10.32
2002,2003,2003/06/18,2003/07/24,25.2,2003/07/24,25.2,,1.4,0,1.4,0.15,0,0.15,1.55,24.2,6.4
2001,2002,2002/06/20,2002/07/25,16.35,2002/07/25,16.35,,0.8,0,0.8,0.2,0,0.2,1,16.9,5.91
2000,2001,2001/05/31,2001/07/10,14.53,2001/07/10,14.53,,1.5,0,1.5,0.3,0,0.3,1.8,16.2,11.1
1999,2000,2000/06/08,2000/06/22,20.7,2000/09/01,19.9,,1.3,0,1.3,0.2,0,0.2,1.5,21.6,6.96
1998,1999,1999/04/30,1999/05/27,21.4,1999/05/27,21.4,,2.5,0,2.5,0.5,0,0.5,3,22.8,13.13
1997,1998,,,,,,,1.1,0,1.1,1,0,1,2.1,21.2,9.92
1996,1997,1997/12/30,1998/01/20,21.5,1998/01/20,21.5,,1.25,0,1.25,0.25,0,0.25,1.5,27.4,5.48
1995,1996,1996/11/06,1996/11/21,24.9,,,,1.47,0,1.47,0,0,0,1.47,24.9,5.91
1994,1995,1995/10/20,1995/11/06,19.9,,,,1.09,0,1.09,0,0,0,1.09,23.7,4.6
1993,1994,1994/09/22,1994/10/15,,,,,0.66,0,0.66,0,0.2,0.2,0.86,25.9,3.32
1992,1993,1993/09/24,,,1993/02/22,15.49,,1.09,0,1.09,0,0.2,0.2,1.29,19.1,6.77
1991,1992,1992/09/25,1992/10/16,16.51,1992/02/22,25,,1.4,0,1.4,0,0.2,0.2,1.6,20.9,7.64
1990,1991,1991/09/26,1991/10/23,27.4,1991/02/28,31.7,,1.6,0,1.6,0,0.2,0.2,1.8,31.2,5.77
1989,1990,,,,,,,2,0,2,0,0.21,0.21,2.21,,
1988,1989,,,,,,,1.8,0,1.8,0,0.21,0.21,2.01,,
1987,1988,,,,,,,1.4,0,1.4,0,0.21,0.21,1.61,,
1986,1987,,,,,,,1.4,0,1.4,0,0.24,0.24,1.64,,
1985,1986,,,,,,,1.4,0,1.4,0,0.52,0.52,1.92,,
1984,1985,,,,,,,1.4,0,1.4,0,0.52,0.52,1.92,,
1983,1984,,,,,,,2.8,0,2.8,0,0.46,0.46,3.26,,
