盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/19,2018/07/16,39.9,,,2018/08/10,1.6,0,1.6,0,0,0,1.6,40.4,3.96
2016,2017,2017/06/22,2017/07/24,39.3,,,2017/08/15,1.6,0,1.6,0,0,0,1.6,40.6,3.94
2015,2016,2016/06/23,2016/08/30,39.85,2016/08/30,39.85,2016/09/22,1.3,0,1.3,0.35,0,0.35,1.65,41,4.02
2014,2015,2015/06/16,2015/08/18,41.5,2015/08/18,41.5,2015/09/11,1.2,0,1.2,0.4,0,0.4,1.6,42.3,3.78
2013,2014,2014/06/19,2014/08/21,42.8,2014/08/21,42.8,2014/09/16,1.2,0,1.2,0.4,0,0.4,1.6,42.8,3.74
2012,2013,2013/06/19,2013/09/09,38.95,2013/09/09,38.95,,1.2,0,1.2,0.6,0,0.6,1.8,41,4.39
2011,2012,2012/06/05,2012/08/16,37.6,2012/08/16,37.6,,1.2,0,1.2,0.5,0,0.5,1.7,38,4.47
2010,2011,2011/06/22,2011/09/01,33.3,2011/09/01,33.3,,1.3,0,1.3,0.7,0,0.7,2,34.1,5.86
2009,2010,2010/06/15,2010/08/17,29.3,2010/08/17,29.3,,1.2,0,1.2,0.5,0,0.5,1.7,28.3,6.02
2008,2009,2009/06/16,2009/08/17,24.4,2009/08/17,24.4,,1.1,0,1.1,0.4,0,0.4,1.5,24,6.25
2007,2008,2008/06/19,2008/08/11,20.05,2008/08/11,20.05,,1,0,1,0.4,0,0.4,1.4,20,6.99
2006,2007,2007/06/13,2007/07/19,21.05,,,,0.9,0,0.9,0,0,0,0.9,17.3,5.2
2005,2006,2006/06/14,2006/07/13,13.9,,,,0.8,0,0.8,0,0,0,0.8,14.2,5.65
2004,2005,2005/06/14,2005/07/14,14.4,,,,0.9,0,0.9,0,0,0,0.9,14.3,6.3
2003,2004,2004/06/15,2004/07/14,13.3,,,,0.7,0,0.7,0,0,0,0.7,13.4,5.22
2002,2003,2003/05/16,2003/06/10,11.65,,,,0.6,0,0.6,0,0,0,0.6,12.5,4.79
2001,2002,2002/05/02,2002/06/19,,2002/06/19,,,0.5,0,0.5,0.5,0,0.5,1,12.3,8.12
2000,2001,2001/04/24,2001/07/05,11.3,2001/07/05,11.3,,0.3,0,0.3,0.7,0,0.7,1,12.3,8.12
1999,2000,2000/04/15,2000/07/07,18.6,2000/07/07,17,,0.3,0,0.3,0.9,0,0.9,1.2,17.1,7.01
1998,1999,1999/05/05,,,1999/07/20,,,0,0,0,1.5,0.02,1.52,1.52,21.3,7.13
1997,1998,1998/03/31,,,1998/06/16,29.1,,0,0,0,1.52,0,1.52,1.52,30.1,5.04
1996,1997,1997/05/16,,,1997/08/20,,,0,0,0,1.52,0,1.52,1.52,,
1995,1996,1996/05/14,,,1996/09/17,,,0,0,0,1.5,0,1.5,1.5,,
1994,1995,1995/05/17,,,1995/08/08,,,0,0,0,1.5,0,1.5,1.5,,
1993,1994,,,,,,,0,0,0,1.5,0,1.5,1.5,,
1992,1993,,,,,,,1,0,1,0,0,0,1,,
