盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,,,,,,2.7,0,2.7,0,0,0,2.7,66.3,4.07
2016,2017,2017/06/15,2017/08/10,43.55,,,2017/09/08,1,0,1,0,0,0,1,42.1,2.38
2015,2016,2016/06/15,2016/08/10,32.4,,,2016/09/06,2,0,2,0,0,0,2,36.2,5.53
2014,2015,2015/06/09,2015/09/01,26.75,,,2015/09/25,1.52,0,1.52,0,0,0,1.52,40.8,3.72
2013,2014,2014/06/06,2014/08/14,34.6,,,2014/09/12,2,0,2,0,0,0,2,38.3,5.22
2012,2013,2013/06/11,2013/08/15,31.4,,,,2,0,2,0,0,0,2,34.2,5.85
2011,2012,2012/06/12,2012/08/16,40.4,,,,0.2,1.3,1.5,0,0,0,1.5,41.1,3.64
2010,2011,2011/06/15,2011/08/16,28.1,2011/08/16,28.1,,1.5,0,1.5,0,0.5,0.5,1.99,38.6,5.17
2009,2010,2010/06/15,2010/08/11,51.5,,,,2,0,2,0,0,0,2,57.1,3.5
2008,2009,2009/06/10,2009/08/06,52.9,2009/08/06,52.9,,1.49,0,1.49,0.05,0,0.05,1.54,50.4,3.06
2007,2008,2008/06/13,2008/08/06,45.15,2008/08/06,45.15,,3.49,0,3.49,0.1,0,0.1,3.59,49.9,7.2
2006,2007,2007/06/11,2007/07/19,126,2007/07/19,126,,3.27,0,3.27,0.2,0,0.2,3.47,104.2,3.33
2005,2006,2006/06/12,2006/07/19,46.2,2006/07/19,46.2,,3.3,0,3.3,0.7,0,0.7,4,54.9,7.29
2004,2005,2005/06/14,2005/07/21,55.8,2005/07/21,55.8,,3.1,0,3.1,0.9,0,0.9,4,58.1,6.88
2003,2004,2004/06/15,2004/07/26,49.4,2004/07/26,49.4,,2.23,0,2.23,1.32,0,1.32,3.54,63,5.62
2002,2003,2003/06/03,2003/08/20,80,2003/08/20,80,,0.5,0,0.5,2.5,0,2.5,3,81.3,3.69
2001,2002,2002/06/17,,,2002/08/21,94.5,,0,0,0,3,0,3,3,136.6,2.2
2000,2001,2001/06/09,2001/07/17,149.5,2001/07/17,149.5,,1,0,1,4,0,4,5,200.4,2.49
1999,2000,2000/06/17,,,2000/07/28,235.26,,0,0,0,4.5,0,4.5,4.5,291.3,1.54
1998,1999,1999/03/16,,,,,,0,0,0,4,0,4,4,290.7,1.38
1997,1998,,,,,,,0,0,0,1.8,0,1.8,1.8,,
