盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/19,2018/07/05,51.4,2018/07/05,51.4,2018/07/24,2,0,2,0,0,0,2,56.4,3.55
2016,2017,2017/06/27,2017/08/28,69.7,,,2017/09/14,2.88,0,2.88,0,0,0,2.88,81.9,3.51
2015,2016,2016/06/28,2016/08/15,102,,,2016/08/26,1.98,0,1.98,0,0,0,1.98,88.3,2.24
2014,2015,2015/06/22,2015/08/19,54,,,2015/09/07,1.98,0,1.98,0,0,0,1.98,62.1,3.19
2013,2014,2014/06/30,,,,,,0,0,0,0,0,0,0,69,0
2012,2013,2013/06/28,,,,,,0,0,0,0,0,0,0,55.8,0
2011,2012,2012/06/18,2012/07/12,60.8,,,,3.5,0,3.5,0,0,0,3.5,63.2,5.54
2010,2011,2011/06/16,2011/07/14,122.5,,,,3.5,0,3.5,0,0,0,3.5,95.2,3.68
2009,2010,2010/05/11,2010/05/28,,,,,3.5,0,3.5,0,0,0,3.5,,
2008,2009,2009/05/11,,,,,,3.5,0,3.5,0,0,0,3.5,,
