盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/18(即將除息),,,,2018/08/22(即將發放),0.58,0,0.58,0,0,0,0.58,22.8,2.54
2016,2017,2017/06/22,2017/07/20,26.2,,,2017/08/18,0.5,0,0.5,0,0,0,0.5,26.3,1.9
2015,2016,2016/06/21,2016/07/20,28.7,,,2016/08/24,0.9,0,0.9,0,0,0,0.9,28.2,3.2
2014,2015,2015/06/17,2015/07/22,31.95,,,2015/08/26,0.7,0,0.7,0,0,0,0.7,36.7,1.91
2013,2014,2014/06/19,2014/07/30,48.65,,,2014/08/29,0.7,0,0.7,0,0,0,0.7,48,1.46
2012,2013,2013/06/11,2013/08/01,47.6,,,,0.8,0,0.8,0,0,0,0.8,50.9,1.57
2011,2012,2012/06/12,2012/07/12,49.5,,,,1,0,1,0,0,0,1,53.9,1.86
2010,2011,2011/06/17,2011/07/12,75.8,,,,1,0,1,0,0,0,1,62.4,1.6
2009,2010,2010/06/14,2010/07/29,36.05,,,,0.35,0,0.35,0,0,0,0.35,43.5,0.8
2008,2009,2009/06/19,2009/07/24,33.95,,,,0.08,0,0.08,0,0,0,0.08,28.8,0.28
2007,2008,2008/06/19,2008/08/15,27.1,2008/08/15,27.1,,0.6,0,0.6,0.15,0,0.15,0.75,29.2,2.56
2006,2007,2007/06/21,2007/08/08,38.7,2007/08/08,38.7,,0.84,0,0.84,0.15,0,0.15,0.99,37,2.68
2005,2006,,2006/07/28,33.5,2006/07/28,33.5,,1.5,0,1.5,0.15,0,0.15,1.65,34.9,4.72
2004,2005,2005/06/13,2005/07/29,34.6,2005/07/29,34.6,,1.85,0,1.85,0.15,0,0.15,2,36.2,5.52
2003,2004,2004/06/16,2004/07/28,30.5,2004/07/28,30.5,,2.35,0,2.35,0.15,0,0.15,2.5,38.6,6.47
2002,2003,2003/06/30,2003/07/24,39,,,,1.5,0,1.5,0,0,0,1.5,41.7,3.6
2001,2002,2002/06/14,2002/07/24,27,2002/07/24,27,,0.2,0,0.2,0.6,0,0.6,0.8,24.8,3.22
2000,2001,,,,,,,0.7,0,0.7,0.5,0,0.5,1.2,16.9,7.1
1999,2000,2000/05/15,,,,,,0.51,0,0.51,0.51,0,0.51,1.01,23.4,4.32
1998,1999,1999/05/06,1999/06/10,34.7,1999/06/10,34.7,,2,0,2,1,0,1,3,35,8.58
1997,1998,,,,,,,1,0,1,2,0,2,3,53.4,5.62
1996,1997,1997/05/17,1997/06/28,46.8,1997/06/28,46.8,,0.5,0,0.5,0.5,0,0.5,1,52.6,1.9
1995,1996,,,,,,,0,0,0,0,0,0,0,23.9,0
1994,1995,1995/05/13,,,,,,0,0,0,0,0,0,0,19.2,0
1993,1994,,,,,,,0,0,0,0,0,0,0,20,0
1992,1993,1993/05/15,,,1993/08/17,21,,0,0,0,0.6,0,0.6,0.6,23.8,2.53
1991,1992,1992/05/23,1992/06/17,38.3,1992/09/23,24,,0.5,0,0.5,0.67,0.08,0.75,1.25,35,3.57
1990,1991,1991/05/25,,,1991/11/13,35.2,,0,0,0,0.22,0.23,0.45,0.45,34.6,1.3
1989,1990,1990/05/12,1990/04/11,76,1990/08/21,20.6,,0.5,0,0.5,0.38,0.32,0.7,1.2,,
1988,1989,,,,,,,0.5,0,0.5,0.86,0.14,1,1.5,,
1987,1988,,,,,,,1.9,0,1.9,1,0.15,1.15,3.05,,
1986,1987,,,,,,,0.6,0,0.6,0.7,0.17,0.87,1.47,,
1985,1986,,,,,,,0,0,0,0,0.17,0.17,0.17,,
1984,1985,,,,,,,0,0,0,0,0.39,0.39,0.39,,
1983,1984,,,,,,,0,0,0,0,0.4,0.4,0.4,,
