盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/18(即將除息),,,,2018/08/16(即將發放),0.96,0,0.96,0,0,0,0.96,32.3,2.97
2016,2017,2017/06/22,2017/07/28,35.25,,,2017/08/25,1,0,1,0,0,0,1,34.6,2.89
2015,2016,2016/06/24,2016/08/25,27.85,,,2016/09/23,1.06,0,1.06,0,0,0,1.06,28.3,3.74
2014,2015,2015/06/10,2015/08/25,16.5,,,2015/09/23,1.52,0,1.52,0,0,0,1.52,27.8,5.47
2013,2014,2014/06/11,2014/07/15,40.05,2014/07/15,40.05,,1.37,0,1.37,0.5,0,0.5,1.87,40.7,4.6
2012,2013,2013/06/18,2013/07/16,55.6,,,,2.6,0,2.6,0,0,0,2.6,54.8,4.74
2011,2012,2012/06/06,2012/07/17,64.1,2012/07/17,64.1,,5,0,5,1,0,1,6,68.7,8.73
2010,2011,2011/06/10,2011/07/14,74.4,2011/07/14,74.4,,3.5,0,3.5,1,0,1,4.5,76.6,5.88
2009,2010,2010/06/15,2010/07/28,46.25,,,,3.2,0,3.2,0,0,0,3.2,47.6,6.73
2008,2009,2009/06/10,2009/07/28,38.5,,,,2.8,0,2.8,0,0,0,2.8,35.4,7.91
2007,2008,2008/06/13,2008/07/09,41.6,,,,4.4,0,4.4,0,0,0,4.4,38.9,11.32
2006,2007,2007/06/07,2007/07/11,37.45,,,,2.75,0,2.75,0,0,0,2.75,37.1,7.41
2005,2006,2006/05/26,2006/07/11,20.85,2006/07/11,20.85,,2,0,2,0.65,0,0.65,2.65,20.9,12.7
2004,2005,2005/05/31,2005/07/07,15.2,,,,1.65,0,1.65,0,0,0,1.65,16.1,10.27
2003,2004,2004/05/27,2004/07/13,13.2,,,,0.9,0,0.9,0,0,0,0.9,13.2,6.82
2002,2003,2003/05/30,,,,,,0,0,0,0,0,0,0,9.49,0
2001,2002,2002/06/20,2002/07/24,8.7,,,,0.35,0,0.35,0,0,0,0.35,6.76,5.18
2000,2001,2001/05/17,,,,,,0,0,0,0,0,0,0,4.29,0
1999,2000,2000/05/27,,,,,,0,0,0,0,0,0,0,8.73,0
1998,1999,1999/05/29,,,1999/07/23,,,0,0,0,0.5,0,0.5,0.5,16.5,3.03
1997,1998,1998/05/26,,,1998/07/18,,,0,0,0,1.5,0,1.5,1.5,25,5.99
1996,1997,1997/05/24,,,1997/07/25,34.7,,0,0,0,3.5,0,3.5,3.5,39.5,8.87
1995,1996,1996/06/16,1996/07/10,36.8,,,,3.5,0,3.5,0,0,0,3.5,37.6,9.3
1994,1995,1995/06/27,,,1995/08/09,31,,0,0,0,2,0,2,2,42.9,4.66
1993,1994,1994/04/28,1994/05/27,33.3,,,,1.2,0,1.2,0,0,0,1.2,43.4,2.76
1992,1993,1993/05/14,1993/06/10,25.8,,,,1,0,1,0,0,0,1,26.9,3.72
1991,1992,1992/05/14,1992/06/01,30.5,,,,1.6,0,1.6,0,0,0,1.6,30.3,5.29
1990,1991,,,,,,,0,0,0,1.2,0,1.2,1.2,35,3.43
1989,1990,,,,,,,3.3,0,3.3,0,0,0,3.3,,
1988,1989,,,,,,,2.3,0,2.3,1.5,0,1.5,3.8,,
1987,1988,,,,,,,0,0,0,1.8,0,1.8,1.8,,
1986,1987,,,,,,,0,0,0,2.1,0.2,2.3,2.3,,
1985,1986,,,,,,,0,0,0,0.85,0.25,1.1,1.1,,
1984,1985,,,,,,,0.6,0,0.6,0.5,0.5,1,1.6,,
1983,1984,,,,,,,0.75,0,0.75,0,0.5,0.5,1.25,,
