盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,2018/07/16,108,,,2018/08/03,5.5,0,5.5,0,0,0,5.5,93.9,5.86
2016,2017,2017/06/22,2017/07/07,89.3,,,2017/07/31,6,0,6,0,0,0,6,91.1,6.59
2015,2016,2016/06/22,2016/07/07,99.5,,,2016/07/29,5,0,5,0,0,0,5,100.3,4.99
2014,2015,2015/06/22,2015/07/07,97.5,,,2015/07/30,4.5,0,4.5,0,0,0,4.5,95.9,4.69
2013,2014,2014/06/11,2014/07/08,62,,,,3,0,3,0,0,0,3,63.1,4.75
2012,2013,2013/06/13,2013/07/01,36.55,,,,2.5,0,2.5,0,0,0,2.5,41.2,6.07
2011,2012,2012/06/12,2012/06/28,34.05,,,,2,0,2,0,0,0,2,38.6,5.18
2010,2011,2011/05/18,2011/06/07,48.6,,,,2.3,0,2.3,0,0,0,2.3,43.1,5.34
2009,2010,2010/06/10,2010/08/12,49.8,2010/08/12,49.8,,2,0,2,0.1,0.1,0.2,2.2,55.2,3.98
2008,2009,2009/06/10,2009/08/13,57.7,2009/08/13,57.7,,1,0,1,0.1,0.1,0.2,1.2,51.9,2.31
2007,2008,2008/06/27,2008/08/29,73.4,2008/08/29,73.4,,4.49,0,4.49,0.25,0.25,0.5,4.99,71.2,7.02
2006,2007,2007/06/21,2007/08/09,108.5,2007/08/09,108.5,,3.99,0,3.99,0.5,0.5,1,4.99,115.2,4.33
2005,2006,2006/06/23,2006/08/03,89.2,2006/08/03,89.2,,3.47,0,3.47,0.99,0.99,1.98,5.45,107.6,5.07
2004,2005,2005/04/18,2005/06/02,95.7,2005/06/02,95.7,,2.47,0,2.47,2.47,0.49,2.96,5.43,97.5,5.57
2003,2004,2004/05/18,2004/07/06,74,2004/07/06,74,,2,0,2,2,1,3,5,111.8,4.47
2002,2003,2003/04/28,,,,,,0,0,0,2,1,3,3,113.9,2.63
2001,2002,,,,,,,0,0,0,0,0,0,0,,
