盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,,,,,,4.5,0,4.5,0,0,0,4.5,98.6,4.56
2016,2017,2017/06/15,2017/08/16,70.4,,,2017/09/15,3.5,1,4.5,0,0,0,4.5,71.2,6.32
2015,2016,2016/06/16,2016/08/16,65.5,,,2016/09/14,2.5,1,3.5,0,0,0,3.5,62.9,5.57
2014,2015,2015/06/12,2015/08/12,26.45,,,2015/09/18,3,0,3,0,0,0,3,34.2,8.78
2013,2014,2014/06/17,2014/08/13,40.1,,,2014/09/19,2,0,2,0,0,0,2,36.7,5.46
2012,2013,2013/06/18,2013/08/13,16.65,,,,0.3,0.8,1.1,0,0,0,1.1,17,6.49
2011,2012,2012/06/15,2012/08/09,13,,,,0.42,0.63,1.05,0,0,0,1.05,14,7.5
2010,2011,2011/06/09,2011/08/09,11.6,,,,0.53,0,0.53,0,0,0,0.53,14.3,3.67
2009,2010,2010/06/10,2010/08/05,17.65,,,,0.5,0,0.5,0,0,0,0.5,17.9,2.79
2008,2009,2009/06/16,2009/08/06,19.9,2009/08/06,19.9,,0.5,0,0.5,0.5,0,0.5,1,19.8,5.05
2007,2008,2008/06/11,2008/08/07,17.25,2008/08/07,17.25,,0.8,0,0.8,0.4,0,0.4,1.2,20.4,5.88
2006,2007,2007/06/13,2007/08/09,27.9,2007/08/09,27.9,,0.6,0,0.6,0.6,0,0.6,1.2,27.4,4.36
2005,2006,2006/06/14,2006/08/10,15.95,2006/08/10,15.95,,0.5,0,0.5,1.1,0,1.1,1.6,18.7,8.56
2004,2005,2005/06/14,2005/08/24,20.55,2005/08/24,20.55,,0.2,0,0.2,0.3,0,0.3,0.5,21.4,2.33
2003,2004,2004/06/09,2004/08/09,24.35,2004/08/09,24.35,,1,0,1,1,0,1,2,36.3,5.5
2002,2003,2003/05/28,2003/08/21,62.5,2003/08/21,62.5,,0.98,0,0.98,1.47,0,1.47,2.45,63.1,3.89
2001,2002,2002/05/16,2002/06/14,95.5,2002/06/14,95.5,,1,0,1,3.5,0,3.5,4.5,110.1,4.09
2000,2001,2001/05/10,2001/06/07,84.02,2001/06/07,84.02,,1.5,0,1.5,2.5,0,2.5,4,93.6,4.27
1999,2000,2000/05/04,,,2000/07/05,158,,0,0,0,4.5,0,4.5,4.5,154.3,2.92
1998,1999,1999/05/20,,,,,,0,0,0,4,0,4,4,156.1,2.56
1997,1998,1998/02/28,,,1998/03/25,,,0,0,0,4,1,5,5,146.7,3.41
1996,1997,,,,,,,0,0,0,6,0,6,6,,
1995,1996,,,,,,,0,0,0,5,0,5,5,,
1994,1995,,,,,,,0,0,0,0,0,0,0,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
