盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/25(即將除息),,2018/07/25(即將除權),,2018/09/07(即將發放),1,0,1,0.5,0,0.5,1.5,25.1,5.97
2016,2017,2017/06/13,2017/07/25,22.45,2017/07/25,22.45,2017/09/05,1,0,1,0.5,0,0.5,1.5,23.2,6.47
2015,2016,2016/06/14,2016/08/04,24,2016/08/04,24,2016/09/06,2,0,2,0.5,0,0.5,2.5,24.4,10.22
2014,2015,2015/06/10,2015/07/28,24.15,2015/07/28,24.15,2015/09/04,0.25,0,0.25,0.25,0,0.25,0.5,23.1,2.17
2013,2014,2014/06/11,2014/07/28,16.95,2014/07/28,16.95,2014/09/05,0.4,0,0.4,0.4,0,0.4,0.8,17.5,4.57
2012,2013,2013/06/20,2013/07/26,18.8,2013/07/26,18.8,,0.5,0,0.5,0.5,0,0.5,1,19.8,5.06
2011,2012,2012/06/20,2012/09/10,22.35,2012/09/10,22.35,,1.5,0,1.5,0.5,0,0.5,2,23.6,8.48
2010,2011,2011/06/16,2011/09/19,28.85,2011/09/19,28.85,,0.9,0,0.9,0.6,0,0.6,1.5,27.3,5.49
2009,2010,2010/06/21,2010/07/22,21,2010/09/16,20,,0.8,0,0.8,0.8,0,0.8,1.6,21.5,7.43
2008,2009,2009/06/17,2009/07/17,22.2,2009/09/16,23.35,,0.8,0,0.8,0.8,0,0.8,1.6,21.8,7.34
2007,2008,2008/06/12,2008/09/18,20.9,2008/09/18,20.9,,1,0,1,1,0,1,2,27.2,7.36
2006,2007,2007/06/14,2007/09/13,37.8,2007/09/13,37.8,,0.8,0,0.8,0.5,0,0.5,1.3,26.2,4.95
2005,2006,,2006/08/22,13.2,2006/08/22,13.2,,0.6,0,0.6,0.6,0,0.6,1.2,14.8,8.11
2004,2005,2005/06/10,2005/08/25,12.45,2005/08/25,12.45,,0.25,0,0.25,0.25,0,0.25,0.5,12.4,4.04
2003,2004,2004/06/09,2004/08/03,9.75,2004/08/03,9.75,,0.3,0,0.3,0.3,0,0.3,0.6,11.2,5.33
2002,2003,2003/05/29,2003/07/17,12.5,2003/07/17,12.5,,0.6,0,0.6,0.5,0,0.5,1.1,13,8.44
2001,2002,2002/05/29,,,2002/08/06,15.09,,0,0,0,1,0,1,1,15.4,6.51
2000,2001,2001/06/14,2001/08/27,10.2,2001/08/27,10.2,,0.4,0,0.4,0.24,0.06,0.3,0.7,9.73,7.19
1999,2000,2000/06/12,,,2000/08/02,13.35,,0,0,0,0.84,0.06,0.9,0.9,12.8,7
1998,1999,1999/05/26,,,1999/07/21,,,0,0,0,1.3,0.15,1.45,1.45,24,6.03
1997,1998,,,,,,,0,0,0,0,0,0,0,27.6,0
1996,1997,1997/06/05,,,1997/07/30,20.5,,0,0,0,0.55,0.15,0.7,0.7,26.5,2.65
1995,1996,1996/06/07,,,1996/08/14,22.6,,0,0,0,0.55,0.15,0.7,0.7,25,2.8
1994,1995,1995/06/08,,,1995/07/25,23.2,,0,0,0,1.35,0.15,1.5,1.5,28.6,5.24
1993,1994,1994/06/09,,,1994/08/25,40.5,,0,0,0,1.6,0.4,2,2,41.1,4.87
1992,1993,1993/06/09,,,1993/09/03,37.41,,0,0,0,1.6,0.4,2,2,42.2,4.74
1991,1992,1992/03/20,,,1992/11/24,37.8,,0,0,0,1.5,0.5,2,2,39,5.13
1990,1991,1991/05/29,,,1992/01/15,31.18,,0,0,0,0.6,0.4,1,1,,
1989,1990,1990/01/25,,,1990/12/12,32,,0,0,0,1.1,0.4,1.5,1.5,,
1988,1989,,,,,,,0,0,0,5.7,0,5.7,5.7,,
