盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/05,22.8,,,2018/08/09(即將發放),0,0.7,0.7,0,0,0,0.7,25,2.8
2016,2017,2017/06/21,2017/07/13,15.3,,,2017/08/17,0,0.5,0.5,0,0,0,0.5,16,3.13
2015,2016,2016/06/24,2016/07/14,15,,,2016/08/18,0,0.5,0.5,0,0,0,0.5,13.3,3.77
2014,2015,2015/06/23,,,,,,0,0,0,0,0,0,0,16,0
2013,2014,2014/06/18,,,,,,0,0,0,0,0,0,0,20.6,0
2012,2013,2013/06/19,,,,,,0,0,0,0,0,0,0,21.9,0
2011,2012,2012/06/15,,,,,,0,0,0,0,0,0,0,31.6,0
2010,2011,2011/06/15,2011/07/06,46.45,,,,3.65,0,3.65,0,0,0,3.65,49,7.46
2009,2010,2010/06/18,2010/07/19,81.4,2010/07/19,81.4,,3.1,0,3.1,0.01,0,0.01,3.11,86.5,3.6
2008,2009,2009/06/19,2009/07/20,68.8,2009/07/20,68.8,,2,0,2,0.1,0,0.1,2.1,65.6,3.2
2007,2008,2008/06/13,2008/07/14,55.2,2008/07/14,55.2,,3.6,0,3.6,0.15,0,0.15,3.75,55.5,6.76
2006,2007,2007/06/14,2007/08/02,62.5,2007/08/02,62.5,,3.85,0,3.85,0.15,0,0.15,4,64.1,6.24
2005,2006,2006/06/15,2006/08/03,41.65,2006/08/03,41.65,,3,0,3,0.2,0,0.2,3.2,60.2,5.32
2004,2005,2005/06/14,2005/08/04,56.2,2005/08/04,56.2,,2.3,0,2.3,0.12,0.48,0.6,2.9,61.4,4.72
2003,2004,2004/06/17,2004/07/29,42.5,2004/07/29,42.5,,2.52,0,2.52,0.25,0.25,0.5,3.03,49,6.18
2002,2003,2003/06/11,2003/08/05,47.9,2003/08/05,47.9,,2.07,0,2.07,1.03,0,1.03,3.1,42.3,7.33
2001,2002,2002/06/19,2002/08/12,28,2002/08/12,28,,1.01,0,1.01,0,1.01,1.01,2.03,40.5,5.01
2000,2001,,,,,,,2,0,2,2,0,2,4,47.8,8.37
1999,2000,2000/05/23,2000/06/21,121,2000/06/21,121,,1.5,0,1.5,1.5,0,1.5,3,139.9,2.15
1998,1999,1999/05/28,1999/07/06,101,1999/07/06,101,,1,0,1,1,0,1,2,81.8,2.45
1997,1998,1998/05/29,1998/07/04,44.6,1998/07/04,44.6,,0.5,0,0.5,2,0,2,2.5,59.5,4.2
1996,1997,1997/06/25,1997/07/25,92.5,1997/07/25,92.5,,0.5,0,0.5,2,0,2,2.5,86.2,2.9
1995,1996,1996/04/26,1996/06/12,,1996/06/12,,,1,0,1,2,0,2,3,57.4,5.23
1994,1995,,,,,,,1,0,1,1,0,1,2,,
1993,1994,,,,,,,2,0,2,0,0,0,2,,
1992,1993,,,,,,,2,0,2,0,0,0,2,,
