盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/07,2018/07/20,86.5,,,2018/08/24(即將發放),4,0,4,0,0,0,4,89.6,4.46
2016,2017,2017/06/22,2017/07/20,88.5,,,2017/08/21,3,0.5,3.5,0,0,0,3.5,89.5,3.91
2015,2016,2016/06/03,2016/07/20,92,,,2016/08/19,4,0,4,0,0,0,4,91.5,4.37
2014,2015,2015/06/24,2015/07/20,90.6,,,2015/08/20,4,0,4,0,0,0,4,90.7,4.41
2013,2014,2014/06/24,2014/08/28,82.8,2014/08/28,82.8,2014/10/08,3.5,0,3.5,0.15,0,0.15,3.65,79.4,4.6
2012,2013,2013/06/14,2013/07/15,67.6,,,,3.2,0.2,3.4,0,0,0,3.4,69.9,4.86
2011,2012,2012/06/19,2012/07/13,62.1,,,,3.3,0,3.3,0,0,0,3.3,61.6,5.35
2010,2011,2011/06/15,2011/07/14,52.9,,,,3.1,0,3.1,0,0,0,3.1,54.6,5.68
2009,2010,2010/06/15,2010/07/15,48.9,,,,3,0,3,0,0,0,3,52.2,5.75
2008,2009,2009/06/10,2009/07/16,49.1,,,,3,0,3,0,0,0,3,48.6,6.17
2007,2008,2008/06/13,2008/07/17,50.1,,,,3.5,0,3.5,0,0,0,3.5,53.6,6.53
2006,2007,2007/06/21,2007/07/19,54.9,,,,3,0,3,0,0,0,3,54,5.55
2005,2006,2006/06/22,2006/07/25,53.7,2006/08/14,59.1,,2.5,0,2.5,0,0.1,0.1,2.6,54.3,4.79
2004,2005,2005/06/17,2005/07/18,48.8,2005/09/14,44.6,,2.2,0,2.2,0.2,0,0.2,2.4,46.3,5.18
2003,2004,2004/06/11,2004/07/01,31.7,,,,2,0,2,0,0,0,2,34.5,5.8
2002,2003,2003/06/12,2003/07/25,27.2,2003/07/25,27.2,,1.6,0,1.6,0,0.4,0.4,2,28.2,7.08
2001,2002,2002/06/19,2002/08/08,28.2,2002/08/08,28.2,,1.5,0,1.5,0.5,0,0.5,2,29,6.9
2000,2001,2001/05/10,2001/07/19,,2001/07/19,,,1,0,1,0.5,0.5,1,2,32.1,6.23
1999,2000,2000/05/19,2000/06/29,52.5,2000/06/29,52.5,,0.5,0,0.5,1.7,0,1.7,2.2,56.7,3.88
1998,1999,1999/04/30,1999/06/01,,1999/06/01,65.5,,0.8,0,0.8,1.2,0,1.2,2,70.9,2.82
1997,1998,1998/04/30,,,1998/07/24,114,,0,0,0,2,1,3,3,92.5,3.24
1996,1997,1997/05/24,,,1997/07/09,133.5,,0,0,0,3,0,3,3,107,2.8
1995,1996,1996/04/20,,,1996/05/25,65,,0,0,0,2,1,3,3,80.1,3.74
1994,1995,1995/04/29,,,1995/06/10,81,,0,0,0,3,0,3,3,83.9,3.58
1993,1994,1994/04/29,1994/05/13,123.5,1994/06/23,107.5,,0.5,0,0.5,2.5,0,2.5,3,115,2.61
1992,1993,1993/03/30,,,1993/10/12,,,0,0,0,2.7,0,2.7,2.7,92.3,2.93
1991,1992,1992/04/30,,,1992/06/20,,,0,0,0,3.5,0,3.5,3.5,,
1990,1991,1991/04/25,,,1991/09/30,,,0,0,0,5.05,0,5.05,5.05,,
1989,1990,,,,,,,0,0,0,5.15,0,5.15,5.15,,
1988,1989,,,,,,,0,0,0,8,0,8,8,,
