盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/29,2018/08/09,43.65,,,2018/09/06(即將發放),2.5,0,2.5,0,0,0,2.5,45.9,5.45
2016,2017,2017/05/26,2017/08/17,45.55,,,2017/09/08,2,0,2,0,0,0,2,43.2,4.63
2015,2016,2016/05/27,2016/08/19,32.85,2016/08/19,32.85,2016/09/14,2,0,2,0,0.2,0.2,2.2,34.4,6.39
2014,2015,2015/05/28,2015/08/26,28.9,,,2015/09/15,3,0,3,0,0,0,3,42,7.14
2013,2014,2014/06/24,2014/07/23,55.4,,,2014/08/15,2.5,0,2.5,0,0,0,2.5,53.5,4.67
2012,2013,2013/06/17,2013/08/21,46.65,,,,1.5,0,1.5,0,0,0,1.5,45.4,3.3
2011,2012,2012/06/13,2012/08/16,41.6,,,,1.8,0,1.8,0,0,0,1.8,39,4.61
2010,2011,2011/06/09,2011/08/16,46.15,2011/08/16,46.15,,2.35,0,2.35,0,0.65,0.65,2.99,53.7,5.58
2009,2010,2010/06/18,2010/08/20,69.7,2010/08/20,69.7,,1.21,0,1.21,0,0.73,0.73,1.94,62.3,3.12
2008,2009,2009/06/16,2009/07/01,24.4,,,,1.2,0,1.2,0,0,0,1.2,32.4,3.7
2007,2008,2008/06/03,2008/08/21,28.9,2008/08/21,28.9,,0.35,0,0.35,0.35,0.35,0.7,1.05,27.3,3.84
2006,2007,2007/05/09,2007/07/10,53.02,2007/07/10,53.02,,0.74,0,0.74,0.25,0.49,0.74,1.47,49.9,2.96
2005,2006,2006/08/28,2006/10/05,36.44,2006/10/05,36.44,,2,0,2,1.35,0.65,2,3.99,46.7,8.55
2004,2005,2005/06/17,2005/08/11,38.82,2005/08/11,38.82,,1,0,1,1.5,1,2.5,3.5,49.7,7.04
2003,2004,2004/05/28,2004/08/05,45.7,2004/08/05,45.7,,1,0,1,1.38,0,1.38,2.38,65.9,3.6
2002,2003,2003/05/26,,,,,,0,0,0,0,0,0,0,55.6,0
2001,2002,2002/06/21,,,,,,0,0,0,0,0,0,0,,
2000,2001,2001/04/14,,,,,,0,0,0,0,0,0,0,,
