盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/05,52.5,,,2018/07/27,3,0,3,0,0,0,3,56.5,5.31
2016,2017,2017/06/02,2017/06/20,52.4,,,2017/07/12,2.5,0,2.5,0,0,0,2.5,55.4,4.51
2015,2016,2016/06/01,2016/06/21,59.3,,,2016/07/13,2,0,2,0,0,0,2,59.4,3.37
2014,2015,2015/06/16,2015/08/06,64.6,2015/08/06,64.6,2015/09/10,2.5,0,2.5,1,0,1,3.5,69.3,5.05
2013,2014,2014/06/18,2014/08/06,77.5,2014/08/06,77.5,2014/09/11,2,0,2,1.5,0,1.5,3.5,81,4.32
2012,2013,2013/06/11,2013/07/17,71.4,2013/07/17,71.4,,2,0,2,0.6,0,0.6,2.6,58.1,4.47
2011,2012,2012/06/22,2012/07/12,40.8,,,,3.22,0,3.22,0,0,0,3.22,42.8,7.53
2010,2011,2011/06/15,2011/07/05,46.56,,,,1.94,0,1.94,0,0,0,1.94,41.4,4.68
2009,2010,2010/06/17,2010/07/08,27.39,,,,0.96,0,0.96,0,0,0,0.96,28.4,3.38
2008,2009,2009/06/19,2009/07/09,15.56,,,,1.24,0,1.24,0,0,0,1.24,18,6.89
2007,2008,2008/06/12,2008/08/05,25.58,,,,2.22,0,2.22,0,0,0,2.22,24.9,8.92
2006,2007,2007/06/22,2007/07/10,32.08,,,,2.12,0,2.12,0,0,0,2.12,29.5,7.2
2005,2006,2006/05/24,2006/07/17,19.21,2006/07/17,19.21,,1.52,0,1.52,0.4,0,0.4,1.92,21.8,8.81
2004,2005,2005/05/25,2005/07/13,20.96,2005/07/13,20.96,,2,0,2,0.4,0,0.4,2.4,24.5,9.78
2003,2004,2004/05/19,2004/07/05,28.2,2004/07/05,28.2,,1,0,1,0.3,0,0.3,1.3,30.4,4.28
2002,2003,2003/05/27,2003/08/22,18.8,2003/08/22,18.8,,0.6,0,0.6,0.4,0,0.4,1,18.3,5.46
2001,2002,2002/06/18,,,,,,0,0,0,0,0,0,0,12.1,0
2000,2001,2001/05/22,,,,,,0,0,0,0,0,0,0,8.57,0
1999,2000,2000/05/09,,,2000/07/20,6.55,,0,0,0,0,1,1,1,8.95,11.17
1998,1999,1999/04/29,1999/05/19,25.8,,,,0.8,0,0.8,0.95,1.25,2.2,3,20.8,14.46
1997,1998,,,,,,,0,0,0,1.76,0.24,2,2,49.2,4.06
1996,1997,1997/04/18,,,,,,0,0,0,1.6,0.4,2,2,,
1995,1996,1996/04/15,,,,,,1.2,0,1.2,0.5,0.3,0.8,2,,
1994,1995,,,,,,,0,0,0,1,1,2,2,,
1993,1994,,,,,,,0,0,0,0,1,1,1,,
1992,1993,,,,,,,0,0,0,0,0.5,0.5,0.5,,
