盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/29,2018/07/25(即將除息),,,,2018/08/17(即將發放),0.6,0,0.6,0,0,0,0.6,19.6,3.06
2016,2017,2017/05/26,2017/07/25,18.05,,,2017/08/17,0.6,0,0.6,0,0,0,0.6,18.5,3.24
2015,2016,2016/05/27,2016/07/25,18.25,,,2016/08/17,0.6,0,0.6,0,0,0,0.6,18.5,3.24
2014,2015,2015/05/28,2015/08/04,19,,,2015/08/25,0.6,0,0.6,0,0,0,0.6,19.3,3.11
2013,2014,2014/06/06,2014/07/24,22.4,,,2014/08/14,0.5,0,0.5,0,0,0,0.5,22.1,2.26
2012,2013,2013/06/04,2013/07/22,20.6,,,,0.5,0,0.5,0,0,0,0.5,21.7,2.31
2011,2012,2012/06/06,2012/07/11,17.6,,,,0.5,0,0.5,0,0,0,0.5,19.5,2.57
2010,2011,2011/06/10,2011/07/25,24.05,,,,0.7,0,0.7,0,0,0,0.7,22.5,3.11
2009,2010,2010/06/04,2010/07/23,21.65,,,,0.7,0,0.7,0,0,0,0.7,23.7,2.95
2008,2009,2009/06/03,2009/07/18,22.2,,,,0.2,0,0.2,0,0,0,0.2,20.2,0.99
2007,2008,2008/06/06,2008/07/18,13.95,,,,0.5,0,0.5,0,0,0,0.5,15.8,3.17
2006,2007,2007/06/08,2007/07/26,30.15,,,,0.7,0,0.7,0,0,0,0.7,17,4.12
2005,2006,2006/06/09,2006/07/20,9.4,,,,0.7,0,0.7,0,0,0,0.7,10.7,6.54
2004,2005,2005/06/10,2005/07/26,11.15,2005/07/26,11.15,,0.5,0,0.5,1,0,1,1.5,12,12.51
2003,2004,2004/05/28,2004/07/19,10.2,2004/07/19,10.2,,0.2,0,0.2,0.4,0.4,0.8,1,12.6,7.92
2002,2003,2003/06/10,,,,,,0,0,0,0,0,0,0,8.81,0
2001,2002,2002/06/14,,,,,,0,0,0,0,0,0,0,8.55,0
2000,2001,2001/06/21,,,,,,0,0,0,0,0,0,0,8.05,0
1999,2000,2000/06/14,,,2000/08/08,13.63,,0,0,0,0,1,1,1,13.1,7.63
1998,1999,1999/06/11,,,,,,0,0,0,0,0,0,0,16.2,0
1997,1998,1998/06/18,,,,,,0,0,0,0,0,0,0,37,0
1996,1997,1997/05/24,,,,,,0,0,0,0,0,0,0,50.6,0
1995,1996,1996/05/31,,,,,,0,0,0,0,0,0,0,24.7,0
1994,1995,1995/05/30,,,,,,0,0,0,0,0,0,0,27.8,0
1993,1994,1994/05/28,,,1994/07/25,32.1,,0,0,0,0,1,1,1,34.6,2.89
1992,1993,1993/05/29,,,1993/08/14,29.79,,0,0,0,0,1,1,1,36.8,2.72
1991,1992,1992/04/11,,,1992/06/24,56.5,,0,0,0,0,1,1,1,51.4,1.94
1990,1991,1991/05/04,,,1991/09/07,43.7,,0,0,0,0,1,1,1,58.9,1.7
1989,1990,1990/05/12,,,1990/08/24,31.7,,0,0,0,0,1,1,1,,
1987,1988,,,,,,,1,0,1,0,0,0,1,,
1986,1987,,,,,,,1,0,1,0,0,0,1,,
1985,1986,,,,,,,0.7,0,0.7,0,0,0,0.7,,
1983,1984,,,,,,,0.4,0,0.4,0,0,0,0.4,,
