盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/06,10.05,,,2018/08/03(即將發放),0.26,0,0.26,0,0,0,0.26,9.94,2.59
2016,2017,2017/06/16,2017/07/07,8.15,,,2017/08/04,0.08,0.02,0.1,0,0,0,0.1,8.48,1.18
2015,2016,2016/06/07,2016/08/05,8.46,2016/08/05,8.46,2016/09/10,0.4,0,0.4,0.35,0,0.35,0.75,8.66,8.66
2014,2015,2015/06/26,2015/08/11,8.92,2015/08/11,8.92,2015/09/15,0.46,0,0.46,0.2,0,0.2,0.66,9.76,6.76
2013,2014,2014/06/06,2014/07/17,10.6,2014/07/17,10.6,2014/08/26,0.33,0,0.33,0.12,0,0.12,0.45,10.1,4.45
2012,2013,2013/06/14,2013/08/02,9.67,,,,0.32,0,0.32,0,0,0,0.32,9.66,3.35
2011,2012,2012/06/15,2012/07/18,8.74,,,,0.08,0.22,0.3,0,0,0,0.3,9.35,3.21
2010,2011,2011/06/09,2011/07/14,12.25,,,,0.69,0,0.69,0,0,0,0.69,11.8,5.8
2009,2010,2010/06/09,2010/08/13,12.5,,,,0.65,0,0.65,0,0,0,0.65,12.4,5.25
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,10.9,0
2007,2008,2008/06/13,2008/07/03,11.2,,,,0.23,0,0.23,0,0,0,0.23,11.5,2
2006,2007,2007/06/08,2007/08/30,15.2,2007/08/30,15.2,,0.35,0,0.35,0,0.15,0.15,0.5,14.5,3.44
2005,2006,2006/06/09,2006/08/14,11.85,2006/08/14,11.85,,0.16,0,0.16,0.16,0.18,0.34,0.5,12.6,3.96
2004,2005,2005/06/10,2005/08/10,12.6,2005/08/10,12.6,,0.31,0,0.31,0.31,0.1,0.41,0.72,12.5,5.72
2003,2004,2004/06/11,2004/08/16,10.2,2004/08/16,10.2,,0.37,0,0.37,0.37,0.1,0.47,0.84,13.5,6.2
2002,2003,2003/06/16,2003/08/18,10.7,2003/08/18,10.7,,0.22,0,0.22,0.22,0.19,0.4,0.62,10.8,5.77
2001,2002,2002/06/07,2002/08/22,10,2002/08/22,10,,0.25,0,0.25,0.34,0.41,0.75,1,12,8.34
2000,2001,2001/04/30,2001/07/13,10.6,2001/07/13,10.6,,0.34,0,0.34,0.34,0.82,1.16,1.5,11.9,12.65
1999,2000,2000/03/21,,,,,,0,0,0,1.06,1.14,2.2,2.2,19.2,11.49
1998,1999,1999/04/01,,,1999/07/02,27.2,,0,0,0,0.8,1.4,2.2,2.2,24.7,8.89
1997,1998,1998/04/17,,,1998/07/02,,,0,0,0,2.5,0,2.5,2.5,35.7,7
1996,1997,1997/04/21,,,1997/12/07,,,0,0,0,0.86,0,0.86,0.86,60.6,1.42
1995,1996,1996/05/03,,,1996/07/18,,,0,0,0,0.6,0,0.6,0.6,17.8,3.37
1994,1995,1995/04/14,,,,,,0,0,0,1.7,0,1.7,1.7,12.9,13.14
1993,1994,,,,,,,0,0,0,0.6,0,0.6,0.6,,
1992,1993,,,,,,,0.25,0,0.25,0,0,0,0.25,,
