盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,2018/07/23(即將除息),,,,2018/08/24(即將發放),0.4,0,0.4,0,0,0,0.4,17.7,2.26
2016,2017,2017/06/22,,,,,,0,0,0,0,0,0,0,17.1,0
2015,2016,2016/06/29,,,,,,0,0,0,0,0,0,0,13.9,0
2014,2015,2015/06/16,,,,,,0,0,0,0,0,0,0,11.6,0
2013,2014,2014/06/19,,,,,,0,0,0,0,0,0,0,13,0
2012,2013,2013/06/20,,,,,,0,0,0,0,0,0,0,14.6,0
2011,2012,2012/06/15,2012/08/16,15.85,2012/08/16,15.85,,0.2,0,0.2,0.3,0,0.3,0.5,15.7,3.18
2010,2011,2011/06/15,2011/08/12,19.5,2011/08/12,19.5,,0.35,0,0.35,0.3,0,0.3,0.65,16.9,3.84
2009,2010,2010/06/15,2010/08/12,17.9,2010/08/12,17.9,,0.2,0,0.2,0.4,0,0.4,0.6,15.4,3.88
2008,2009,,,,,,,0,0,0,0,0,0,0,10.6,0
2007,2008,,,,,,,0,0,0,0,0,0,0,8.69,0
2006,2007,,,,,,,0,0,0,0,0,0,0,8.97,0
2005,2006,2006/06/14,,,2006/08/04,6.46,,0,0,0,0,0.2,0.2,0.2,6.29,3.18
2004,2005,2005/06/14,,,2005/08/09,6.61,,0,0,0,0,0.2,0.2,0.2,6.48,3.09
2003,2004,2004/06/16,,,2004/08/06,6.75,,0,0,0,0,0.4,0.4,0.4,7.87,5.08
2002,2003,,,,,,,0,0,0,0,0,0,0,5.33,0
2001,2002,2002/06/07,,,,,,0,0,0,0,0,0,0,5.67,0
2000,2001,2001/06/08,,,,,,0,0,0,0,0,0,0,4.46,0
1999,2000,,,,,,,0,0,0,0,0,0,0,9.61,0
1998,1999,,,,,,,0,0,0,0,0,0,0,11.1,0
1997,1998,1998/06/06,,,1998/07/03,,,0,0,0,0.5,0.5,1,1,21.2,4.72
1996,1997,,,,,,,0.4,0,0.4,0,0.4,0.4,0.8,25.2,3.18
1995,1996,,,,,,,0.5,0,0.5,0,0,0,0.5,21.6,2.31
1994,1995,1995/05/27,,,1995/09/21,,,0,0,0,0,0.8,0.8,0.8,20.8,3.85
1993,1994,1994/06/03,,,1994/09/21,,,0,0,0,0,0.79,0.79,0.79,26,3.05
1992,1993,1993/05/08,1993/05/23,,1993/09/17,,,0.6,0,0.6,0,0.6,0.6,1.2,26.3,4.56
1991,1992,1992/05/09,,,1992/08/01,,,0,0,0,1.1,1.1,2.2,2.2,44.1,4.99
1990,1991,1991/04/20,,,1991/08/12,,,0,0,0,0.5,1.7,2.2,2.2,53.8,4.09
1989,1990,1990/05/07,,,1990/09/10,,,0,0,0,1.6,0,1.6,1.6,,
1988,1989,,,,,,,1.1,0,1.1,0.9,0,0.9,2,,
1987,1988,,,,,,,0,0,0,0,0.25,0.25,0.25,,
1986,1987,,,,,,,0,0,0,1.2,0.28,1.48,1.48,,
1985,1986,,,,,,,0,0,0,0.4,0.3,0.7,0.7,,
