盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,2018/07/10,25.5,,,2018/08/08(即將發放),1.3,0,1.3,0,0,0,1.3,26.9,4.83
2016,2017,2017/06/21,2017/08/01,22.5,,,2017/08/30,1.2,0,1.2,0,0,0,1.2,23.4,5.12
2015,2016,2016/06/27,2016/07/20,23.8,,,2016/08/11,1.3,0,1.3,0,0,0,1.3,23.6,5.51
2014,2015,2015/06/17,2015/07/16,24.4,,,2015/08/07,1.6,0,1.6,0,0,0,1.6,24.6,6.5
2013,2014,2014/06/19,2014/07/16,20.6,,,2014/08/07,1.2,0,1.2,0,0,0,1.2,21.3,5.63
2012,2013,2013/06/21,2013/07/16,19.15,,,,1.2,0,1.2,0,0,0,1.2,19.2,6.26
2011,2012,2012/06/20,2012/07/13,19.05,,,,1.5,0,1.5,0,0,0,1.5,20.4,7.33
2010,2011,2011/06/22,2011/07/25,17.95,2011/07/25,17.95,,0.7,0,0.7,0.7,0,0.7,1.4,19.2,7.3
2009,2010,2010/06/25,2010/08/09,17,2010/08/09,17,,1,0,1,0.4,0,0.4,1.4,17.2,8.12
2008,2009,2009/06/16,2009/07/16,15,,,,1.2,0,1.2,0,0,0,1.2,14.9,8.04
2007,2008,2008/06/17,2008/07/16,14.05,2008/07/16,14.05,,0.4,0,0.4,0.55,0.05,0.6,1,15.6,6.4
2006,2007,2007/06/28,2007/08/14,16.85,2007/08/14,16.85,,0.49,0,0.49,0.49,0,0.49,0.99,16.8,5.89
2005,2006,,2006/08/22,10.95,,,,0.99,0,0.99,0,0,0,0.99,11.8,8.4
2004,2005,2005/06/24,2005/07/29,13.65,,,,1.29,0,1.29,0,0,0,1.29,13.8,9.35
2003,2004,2004/06/18,2004/08/05,12.95,2004/08/05,12.95,,0.2,0,0.2,0.78,0,0.78,0.98,14.2,6.87
2002,2003,2003/06/19,2003/07/24,11.35,,,,1,0,1,0,0,0,1,11.8,8.46
2001,2002,2002/06/27,2002/08/05,11.9,2002/08/05,11.9,,0.4,0,0.4,1.2,0,1.2,1.6,13.1,12.25
2000,2001,2001/06/08,2001/09/12,11.85,2001/09/12,11.85,,0.3,0,0.3,1.1,0,1.1,1.4,13.4,10.47
1999,2000,2000/06/21,2000/11/16,15.4,2000/11/16,15.4,,0.2,0,0.2,0.4,0,0.4,0.6,16.2,3.71
1998,1999,1999/06/30,,,1999/10/24,,,0,0,0,0.5,0,0.5,0.5,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
