盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/10,,,,,,0,0,0,0,0,0,0,14,0
2016,2017,2017/06/28,,,,,,0,0,0,0,0,0,0,13.9,0
2015,2016,2016/06/28,,,,,,0,0,0,0,0,0,0,13.1,0
2014,2015,2015/06/30,,,,,,0,0,0,0,0,0,0,12.7,0
2013,2014,2014/06/26,,,,,,0,0,0,0,0,0,0,12.1,0
2012,2013,2013/06/26,,,,,,0,0,0,0,0,0,0,9.65,0
2011,2012,2012/06/27,,,,,,0,0,0,0,0,0,0,8.86,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,10.6,0
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,12.2,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,9.14,0
2007,2008,2008/06/24,,,,,,0,0,0,0,0,0,0,10.3,0
2006,2007,2007/06/27,,,,,,0,0,0,0,0,0,0,14,0
2005,2006,2006/06/28,,,,,,0,0,0,0,0,0,0,9.43,0
2004,2005,2005/06/24,,,,,,0,0,0,0,0,0,0,10.6,0
2003,2004,2004/06/25,2004/08/24,11.6,,,,1,0,1,0,0,0,1,14.3,7
2002,2003,,,,,,,0,0,0,0,0,0,0,20.1,0
2001,2002,2002/06/28,,,,,,0,0,0,0,0,0,0,21.6,0
2000,2001,,,,,,,0,0,0,0.2,0.8,1,1,23.2,4.31
1999,2000,2000/06/20,,,2000/08/16,27.5,,0,0,0,0.75,0.75,1.5,1.5,26.2,5.73
1998,1999,1999/06/30,1999/10/19,28,1999/10/19,27.5,,0.5,0,0.5,0.5,1,1.5,2,32.2,6.22
1997,1998,1998/05/27,,,,,,0,0,0,1.7,2,3.7,3.7,,
1996,1997,1997/06/07,,,,,,0,0,0,0,0,0,0,,
