盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/13,159,,,2018/08/03(即將發放),4.48,0,4.48,0,0,0,4.48,163.4,2.74
2016,2017,2017/06/08,2017/07/24,96.8,,,2017/08/17,3.22,0,3.22,0,0,0,3.22,107.9,2.98
2015,2016,2016/06/07,2016/08/09,87.6,,,2016/08/31,2.37,0,2.37,0,0,0,2.37,75.7,3.13
2014,2015,2015/06/10,2015/07/22,61.5,,,2015/08/18,2.61,0,2.61,0,0,0,2.61,67.4,3.87
2013,2014,2014/06/11,2014/07/17,82.8,,,2014/08/13,2.5,0,2.5,0,0,0,2.5,78.3,3.19
2012,2013,2013/06/10,2013/07/08,53.4,,,,2,0,2,0,0,0,2,63.3,3.16
2011,2012,2012/06/06,2012/07/05,68.1,,,,2.5,0,2.5,0,0,0,2.5,65.5,3.82
2010,2011,2011/06/09,2011/07/12,83.5,2011/07/12,83.5,,3.8,0,3.8,0.4,0,0.4,4.2,78.4,5.36
2009,2010,2010/05/26,2010/07/08,61.9,2010/07/08,61.9,,2,0,2,0.3,0,0.3,2.3,70.4,3.27
2008,2009,2009/05/22,2009/06/29,33,2009/06/29,33,,2.01,0,2.01,0.5,0,0.5,2.52,43.2,5.82
2007,2008,2008/06/13,2008/07/16,54.5,2008/07/16,54.5,,3.59,0,3.59,0.6,0,0.6,4.19,51.6,8.13
2006,2007,2007/05/30,2007/07/26,75.2,2007/07/26,75.2,,2.45,0,2.45,0.39,0,0.39,2.85,63,4.52
2005,2006,2006/05/16,2006/06/29,31,2006/06/29,31,,2.11,0,2.11,0.2,0,0.2,2.31,34.1,6.77
2004,2005,2005/05/18,2005/07/01,26.5,2005/07/01,26.5,,1.71,0,1.71,0.2,0,0.2,1.91,27.8,6.86
2003,2004,2004/05/18,2004/07/19,27.3,2004/07/19,27.3,,1.21,0,1.21,0,0.3,0.3,1.51,29.1,5.2
2002,2003,2003/05/15,2003/07/11,20.8,2003/07/11,20.8,,0.7,0,0.7,0.7,0,0.7,1.41,21.2,6.64
2001,2002,2002/05/21,,,,,,0.5,0,0.5,0,0.7,0.7,1.2,25.4,4.72
2000,2001,2001/05/30,2001/07/19,,2001/07/19,,,0.5,0,0.5,1.2,0.3,1.5,2,32.1,6.22
1999,2000,2000/05/10,,,2000/06/28,,,0,0,0,2.5,0.5,3,3,77.1,3.89
1998,1999,1999/05/13,,,1999/06/10,,,0,0,0,2.5,0.5,3,3,83.2,3.6
1997,1998,1998/04/28,,,1998/07/09,,,0,0,0,3,0,3,3,101.5,2.96
1996,1997,,,,,,,0,0,0,2.5,0,2.5,2.5,108.6,2.3
1995,1996,1996/03/25,,,1996/08/09,,,0,0,0,2.5,0,2.5,2.5,63.1,3.96
1994,1995,1995/03/11,,,1995/06/05,,,0,0,0,2.53,0,2.53,2.53,,
1993,1994,,,,,,,0,0,0,6.7,0,6.7,6.7,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
