盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/25,2018/06/15,23.15,,,2018/07/06,1,0,1,0,0,0,1,19.7,5.07
2016,2017,2017/05/26,2017/07/12,12.3,,,2017/08/03,0.7,0,0.7,0,0,0,0.7,14.1,4.98
2015,2016,2016/05/25,2016/10/18,9.93,,,2016/11/11,0.21,0,0.21,0,0,0,0.21,9.67,2.18
2014,2015,2015/05/27,,,,,,0,0,0,0,0,0,0,8.14,0
2013,2014,2014/06/11,,,,,,0,0,0,0,0,0,0,10,0
2012,2013,2013/06/11,,,,,,0,0,0,0,0,0,0,9.12,0
2011,2012,2012/06/12,,,,,,0,0,0,0,0,0,0,9.2,0
2010,2011,2011/06/17,2011/08/10,10.85,,,,0.4,0,0.4,0,0,0,0.4,13.2,3.04
2009,2010,2010/06/04,,,,,,0,0,0,0,0,0,0,14.4,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,9.56,0
2007,2008,2008/06/13,2008/07/16,10.2,,,,0.3,0,0.3,0,0,0,0.3,11.4,2.64
2006,2007,2007/05/30,2007/07/02,17.9,,,,1.5,0,1.5,0,0,0,1.5,16.5,9.07
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,13.7,0
2004,2005,2005/05/31,2005/07/13,11.8,2005/07/13,11.8,,1.01,0,1.01,1.01,0,1.01,2.03,12.5,16.22
2003,2004,2004/05/25,,,,,,0,0,0,0,0,0,0,15.9,0
2002,2003,2003/06/09,,,,,,0,0,0,0,0,0,0,9.46,0
2001,2002,2002/06/10,,,,,,0,0,0,0,0,0,0,8.92,0
2000,2001,2001/05/23,2001/07/25,,2001/07/25,,,0.2,0,0.2,1.4,0,1.4,1.6,10.8,14.78
1999,2000,2000/05/09,,,,,,0.43,0,0.43,0,0,0,0.43,22.2,1.94
1998,1999,1999/05/25,,,,,,0.34,0,0.34,0,0,0,0.34,14.6,2.33
1997,1998,1998/05/14,,,,,,0,0,0,0.99,0.21,1.2,1.2,18.4,6.53
1996,1997,1997/05/24,,,1997/08/02,,,0,0,0,0,1,1,1,25.1,3.98
1995,1996,1996/05/23,,,1996/08/17,,,0,0,0,1.6,0,1.6,1.6,23.8,6.72
1994,1995,1995/05/09,,,,,,0.4,0,0.4,1.2,0,1.2,1.6,36.2,4.42
1993,1994,1994/05/23,,,,,,0,0,0,0.6,1,1.6,1.6,32.2,4.97
1992,1993,1993/06/02,1993/06/19,,1993/08/18,,,0.5,0,0.5,0,1,1,1.5,25.3,5.92
1991,1992,1992/03/27,,,1992/09/04,28,,0,0,0,1.8,0.4,2.2,2.2,36.1,6.1
1990,1991,1991/04/12,,,1991/10/03,42.67,,0,0,0,0.8,0.8,1.6,1.6,45,3.56
1989,1990,1990/04/18,,,1990/07/14,52.67,,0,0,0,5,0,5,5,,
1988,1989,,,,,,,2.6,0,2.6,0,0,0,2.6,,
1987,1988,,,,,,,1.6,0,1.6,1.5,1.7,3.2,4.8,,
1986,1987,,,,,,,0.4,0,0.4,1.5,0,1.5,1.9,,
1984,1985,,,,,,,1.1,0,1.1,0,0,0,1.1,,
1983,1984,,,,,,,0.7,0,0.7,0.7,0.6,1.3,2,,
