盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,,,,,,0.25,0,0.25,0.25,0,0.25,0.5,14.2,3.52
2016,2017,2017/06/15,2017/08/29,15.5,,,2017/09/27,0.2,0.15,0.35,0,0,0,0.35,15.5,2.28
2015,2016,2016/05/13,2016/10/31,15.95,,,2016/12/01,0.21,0,0.21,0,0,0,0.21,17.8,1.17
2014,2015,2015/06/29,2015/07/15,23.85,,,2015/08/11,0.3,0,0.3,0,0,0,0.3,22.5,1.34
2013,2014,2014/06/24,2014/07/10,19.9,,,,0.4,0,0.4,0,0,0,0.4,19.5,2.05
2012,2013,2013/05/07,2013/06/25,20.1,,,,0.2,0,0.2,0,0,0,0.2,23,0.87
2011,2012,2012/06/12,,,,,,0,0,0,0,0,0,0,15.9,0
2010,2011,2011/06/17,2011/07/28,12.25,,,,0.6,0,0.6,0,0,0,0.6,11.5,5.22
2009,2010,2010/05/06,2010/05/21,13.35,,,,0.5,0,0.5,0,0,0,0.5,14.2,3.51
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,10,0
2007,2008,,2008/07/07,12.6,2008/09/26,11.15,,0.5,0,0.5,0,0.51,0.51,1.01,14,7.24
2006,2007,2007/06/13,2007/07/02,20.9,,,,0.6,0,0.6,0,0,0,0.6,21.1,2.84
2005,2006,2006/06/15,2006/07/03,17.4,,,,0.2,0,0.2,0,0,0,0.2,16.8,1.19
2004,2005,2005/06/24,2005/07/12,9.16,,,,0.1,0,0.1,0,0,0,0.1,10.9,0.92
2003,2004,2004/06/25,2004/07/13,10.8,,,,0.4,0,0.4,0,0,0,0.4,11.6,3.45
2002,2003,2003/06/20,,,,,,0,0,0,0,0,0,0,7.13,0
2001,2002,2002/06/28,,,,,,0,0,0,0,0,0,0,5.08,0
2000,2001,2001/06/15,,,,,,0,0,0,0,0,0,0,4.02,0
1999,2000,2000/06/23,,,2000/08/01,,,0,0,0,0,1,1,1,8.64,11.57
1998,1999,,,,,,,0,0,0,1,1,2,2,14.2,14.07
1997,1998,1998/04/10,,,1998/05/21,,,0,0,0,2.5,1,3.5,3.5,35.5,9.86
1996,1997,,,,,,,0,0,0,1,1,2,2,40.4,4.95
1995,1996,1996/05/04,,,,,,0.5,0,0.5,0,1,1,1.5,28.2,5.33
1994,1995,,,,,,,0,0,0,2.5,0,2.5,2.5,28.4,8.79
1993,1994,1994/04/23,,,1994/08/09,42.15,,0,0,0,2,0,2,2,45.3,4.41
1992,1993,1993/04/29,,,1993/07/05,52.5,,0,0,0,4.5,0,4.5,4.5,67.3,6.68
1991,1992,1992/03/28,1992/03/28,,1992/07/21,,,1,0,1,3,0,3,4,80,5
1990,1991,1991/03/29,1991/03/29,,1991/07/30,,,1,0,1,1,0,1,2,,
1989,1990,1990/06/05,1990/06/05,,1990/08/15,,,1,0,1,1.5,0,1.5,2.5,,
