盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/29,2018/06/14,78.8,,,2018/07/13,0.2,0,0.2,0,0,0,0.2,63.9,0.31
2016,2017,2017/06/14,,,,,,0,0,0,0,0,0,0,44.8,0
2015,2016,2016/06/16,2016/07/07,48.4,,,2016/08/05,0.5,0,0.5,0,0,0,0.5,55,0.91
2014,2015,2015/06/22,,,,,,0,0,0,0,0,0,0,71.3,0
2013,2014,2014/06/18,2014/08/28,93.3,2014/08/28,93.3,2014/09/30,0,0.7,0.7,0.52,0.18,0.7,1.4,85.8,1.63
2012,2013,2013/06/28,,,2013/08/27,,,0,0,0,0.58,0.02,0.6,0.6,83,0.72
2011,2012,2012/06/29,,,,,,0,0,0,0,0,0,0,,
2010,2011,2011/06/09,,,,,,0,0,0,0,0,0,0,,
2009,2010,2010/06/08,,,,,,0,0,0,0,0,0,0,,
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,,
