盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,,,,,,0,0,0,0,0,0,0,48.9,0
2016,2017,2017/05/03,2017/06/29,57.1,2017/06/29,57.1,2017/08/18,0.13,0.37,0.5,0.5,0,0.5,1,48.3,2.07
2015,2016,2016/06/08,,,,,,0,0,0,0,0,0,0,8.73,0
2014,2015,2015/06/24,,,,,,0,0,0,0,0,0,0,5.48,0
2013,2014,2014/06/27,,,,,,0,0,0,0,0,0,0,8.44,0
2012,2013,2013/06/28,,,,,,0,0,0,0,0,0,0,15.5,0
2011,2012,2012/06/18,,,,,,0,0,0,0,0,0,0,8.78,0
2010,2011,2011/06/09,,,,,,0,0,0,0,0,0,0,9.38,0
2009,2010,2010/06/29,,,,,,0,0,0,0,0,0,0,14.5,0
2008,2009,2009/06/10,,,2009/07/17,11.6,,0,0,0,0.5,0,0.5,0.5,13.7,3.65
2007,2008,2008/06/13,2008/08/11,16.75,2008/08/11,16.75,,0.51,0,0.51,1.52,0,1.52,2.03,19.7,10.28
2006,2007,2007/06/07,2007/10/02,33.78,2007/10/02,33.78,,0.75,0,0.75,0.75,0,0.75,1.51,33.8,4.46
2005,2006,2006/06/15,,,2006/08/08,18.55,,0,0,0,1,0,1,1,22.1,4.52
2004,2005,2005/06/16,2005/08/03,24.75,2005/08/03,24.75,,1.13,0,1.13,1.13,0,1.13,2.26,27.2,8.31
2003,2004,2004/05/27,2004/07/09,34.7,2004/07/09,34.7,,1.5,0,1.5,1.5,0,1.5,3,40.5,7.41
2002,2003,2003/04/24,2003/07/24,,2003/07/24,,,1,0,1,1.5,0,1.5,2.5,55.1,4.53
2001,2002,2002/03/04,2002/04/05,,2002/04/05,,,1,0,1,1.5,0,1.5,2.5,,
2000,2001,,,,,,,0,0,0,0,0,0,0,,
1999,2000,,,,,,,0,0,0,0,0,0,0,,
