盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/08/08,114,,,2018/09/07(即將發放),4.94,1.26,6.2,0,0,0,6.2,125.2,4.95
2016,2017,2017/06/13,2017/09/27,138.5,2017/09/27,138.5,2017/10/27,7.94,0,7.94,0,0.2,0.2,8.14,157.9,5.16
2015,2016,2016/06/07,2016/08/08,161.5,2016/08/08,161.5,2016/09/29,7.75,0,7.75,0.25,0,0.25,8,169.1,4.73
2014,2015,2015/05/27,2015/07/20,141.5,2015/07/20,141.5,2015/09/08,7.5,0,7.5,0.35,0,0.35,7.85,158.1,4.96
2013,2014,2014/05/20,2014/07/08,168.5,2014/07/08,168.5,,6.8,0,6.8,0.05,0,0.05,6.85,161,4.26
2012,2013,2013/06/13,2013/08/01,91.8,2013/08/01,91.8,,5,0,5,0.35,0,0.35,5.35,85.5,6.26
2011,2012,2012/06/12,2012/07/30,51.26,2012/07/30,51.26,,4.3,0,4.3,0.3,0,0.3,4.6,55.1,8.34
2010,2011,2011/04/19,2011/06/09,61.56,2011/06/09,61.56,,4.23,0,4.23,0.3,0,0.3,4.52,53.5,8.46
2009,2010,2010/06/18,2010/07/22,54.82,2010/07/22,54.82,,1.9,0,1.9,1,0,1,2.9,57.3,5.06
2008,2009,2009/06/16,2009/07/14,42.09,2009/07/14,42.09,,4.2,0,4.2,0.3,0,0.3,4.5,45.4,9.91
2007,2008,2008/06/19,2008/07/24,67.79,2008/07/24,67.79,,7.01,0,7.01,0.05,0,0.05,7.06,62.4,11.32
2006,2007,2007/06/13,2007/07/20,114.05,2007/07/20,114.05,,6.7,0,6.7,0.3,0,0.3,7,112.7,6.21
2005,2006,2006/06/23,2006/07/28,106.15,2006/07/28,106.15,,5,0,5,2,0,2,7,126.7,5.53
2004,2005,2005/06/17,2005/08/12,107.77,2005/08/12,107.77,,3.5,0,3.5,1,0,1,4.5,97.8,4.6
2003,2004,2004/06/04,2004/07/02,,2004/07/02,,,1,0,1,2,0.5,2.5,3.5,,
2002,2003,2003/06/27,2003/09/22,,2003/09/22,,,2,0,2,0,1,1,3,,
