盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/28,,,,,,0,0,0,0,0,0,0,7.15,0
2016,2017,2017/06/28,,,,,,0,0,0,0,0,0,0,6.01,0
2015,2016,2016/06/28,2016/09/01,6.22,,,2016/10/05,0.02,0,0.02,0,0,0,0.02,6.08,0.4
2014,2015,2015/06/26,2015/08/13,6.59,2015/08/13,6.59,2015/09/17,0.34,0,0.34,0.31,0,0.31,0.65,7.24,8.99
2013,2014,2014/06/27,2014/10/08,6.31,2014/10/08,6.31,2014/11/25,0.02,0,0.02,0.08,0,0.08,0.11,6.78,1.56
2012,2013,2013/06/24,,,,,,0,0,0,0,0,0,0,4.45,0
2011,2012,2012/06/28,,,,,,0,0,0,0,0,0,0,4.21,0
2010,2011,2011/06/24,2011/08/19,5.35,2011/08/19,5.35,,0.05,0,0.05,0.17,0,0.17,0.22,5.91,3.72
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,7.58,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,3.67,0
2007,2008,2008/06/27,,,,,,0,0,0,0,0,0,0,3.69,0
2006,2007,2007/06/22,,,,,,0,0,0,0,0,0,0,5.97,0
2005,2006,2006/06/30,,,,,,0,0,0,0,0,0,0,3.96,0
2004,2005,,,,,,,0,0,0,0,0,0,0,4.53,0
2003,2004,,,,,,,0,0,0,0,0,0,0,7.07,0
2002,2003,,,,,,,0,0,0,0,0,0,0,5.66,0
2001,2002,2002/06/27,,,,,,0,0,0,0,0,0,0,7.09,0
2000,2001,2001/06/29,,,,,,0,0,0,0,0,0,0,6.72,0
1999,2000,2000/06/29,2000/08/24,16.4,2000/08/24,16.4,,0.35,0,0.35,0.41,1.14,1.55,1.9,22.8,8.35
1998,1999,1999/03/30,1999/05/28,30.87,1999/05/28,30.87,,0.3,0,0.3,1,2,3,3.3,34.4,9.58
1997,1998,1998/06/03,,,,,,0,0,0,0,0,0,0,45.3,0
1996,1997,1997/09/26,,,,,,0,0,0,0,0,0,0,24.7,0
1995,1996,1996/10/16,,,,,,0,0,0,0,0,0,0,13.6,0
1994,1995,1995/06/03,,,,,,0,0,0,0,0,0,0,23.6,0
1993,1994,1994/06/22,,,,,,0,0,0,0,0,0,0,29.4,0
1992,1993,1993/06/22,,,,,,0,0,0,0,0,0,0,15.2,0
1991,1992,1992/06/18,,,,,,0,0,0,0,0,0,0,22.1,0
1990,1991,1991/06/11,,,,,,0,0,0,0.8,0.4,1.2,1.2,32,3.75
1989,1990,,,,,,,0,0,0,0.8,0.4,1.2,1.2,,
1987,1988,,,,,,,0,0,0,0.59,0,0.59,0.59,,
1986,1987,,,,,,,0,0,0,1,1,2,2,,
1984,1985,,,,,,,1,0,1,1.9,0.6,2.5,3.5,,
1983,1984,,,,,,,0,0,0,7,0,7,7,,
