盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,,,,,,0.4,0,0.4,0.3,0,0.3,0.7,9.65,7.25
2016,2017,2017/06/20,2017/07/21,8.89,,,2017/08/23,0.45,0,0.45,0,0,0,0.45,9.1,4.95
2015,2016,2016/06/08,2016/07/08,8.42,,,2016/08/05,0.4,0,0.4,0,0,0,0.4,8.92,4.48
2014,2015,2015/06/26,2015/08/14,9.51,2015/08/14,9.51,2015/09/17,0.26,0,0.26,0.6,0,0.6,0.86,10.1,8.49
2013,2014,2014/06/06,,,2014/07/25,10.3,,0,0,0,1.03,0,1.03,1.03,10.7,9.64
2012,2013,2013/06/14,,,2013/08/06,10.75,,0,0,0,0.92,0,0.92,0.92,11.1,8.29
2011,2012,2012/06/22,,,2012/09/06,10.4,,0,0,0,0.4,0,0.4,0.4,10.2,3.91
2010,2011,2011/06/09,,,,,,0,0,0,0,0,0,0,10.6,0
2009,2010,2010/04/23,,,,,,0,0,0,0,0,0,0,7.45,0
2008,2009,,,,,,,0,0,0,0,0,0,0,5.85,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,6.1,0
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,8.23,0
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,8.44,0
2004,2005,2005/06/10,,,,,,0,0,0,0,0,0,0,10.2,0
2003,2004,2004/06/11,,,,,,0,0,0,0,0,0,0,10.8,0
2002,2003,2003/05/27,,,,,,0,0,0,0,0,0,0,8.54,0
2001,2002,2002/06/17,,,,,,0,0,0,0,0,0,0,6.03,0
2000,2001,2001/04/19,2001/05/15,,,,,0.2,0,0.2,0,0,0,0.2,5.98,3.34
1999,2000,2000/05/10,,,2000/07/25,,,0,0,0,0.5,0,0.5,0.5,8.06,6.14
1998,1999,1999/05/03,,,1999/07/20,,,0,0,0,0.42,0,0.42,0.42,9.92,4.23
1997,1998,1998/04/20,,,1998/07/20,,,0,0,0,0.62,0,0.62,0.62,13.1,4.74
1996,1997,1997/04/18,,,1997/07/14,,,0,0,0,0.42,0,0.42,0.42,,
1995,1996,1996/04/23,1996/05/08,,,,,0.35,0,0.35,0,0,0,0.35,,
1994,1995,1995/04/12,,,1995/07/06,,,0,0,0,0.25,0,0.25,0.25,,
1993,1994,1994/05/16,1994/05/19,,,,,0.4,0,0.4,0,0,0,0.4,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
