盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/30,2018/07/12,57.3,,,2018/08/08(即將發放),2.7,0,2.7,0,0,0,2.7,61.3,4.4
2016,2017,2017/05/31,2017/07/13,63.1,,,2017/08/09,2.81,0,2.81,0,0,0,2.81,62.2,4.52
2015,2016,2016/06/08,2016/07/26,68.9,,,2016/08/24,2.6,0,2.6,0,0,0,2.6,65,4
2014,2015,2015/06/10,2015/07/07,62.8,,,2015/08/06,2.1,0,2.1,0,0,0,2.1,66.6,3.15
2013,2014,2014/06/06,2014/07/24,66.8,,,,2,0,2,0,0,0,2,56.9,3.52
2012,2013,2013/06/10,2013/07/30,38,,,,1,0,1,0,0,0,1,37.1,2.7
2011,2012,2012/05/09,2012/07/06,28.2,,,,0.55,0,0.55,0,0,0,0.55,29.2,1.89
2010,2011,2011/04/29,2011/06/15,35.45,,,,1.4,0,1.4,0,0,0,1.4,33.2,4.22
2009,2010,2010/05/28,,,,,,0,0,0,0,0,0,0,37,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,12,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,8.02,0
2006,2007,2007/06/08,,,,,,0,0,0,0,0,0,0,10.2,0
2005,2006,,,,,,,0,0,0,0,0,0,0,5.18,0
2004,2005,2005/06/10,,,,,,0,0,0,0,0,0,0,5.35,0
2003,2004,2004/06/04,,,2004/08/13,6.3,,0,0,0,0,0.26,0.26,0.26,7.26,3.58
2002,2003,2003/06/06,,,2003/07/28,6,,0,0,0,0,0.25,0.25,0.25,6.03,4.15
2001,2002,2002/06/07,,,,,,0,0,0,0,0,0,0,6.44,0
2000,2001,,,,,,,0,0,0,0,0,0,0,4.37,0
1999,2000,,,,,,,0,0,0,0,0,0,0,5.95,0
1998,1999,,,,,,,0,0,0,0,0,0,0,8.49,0
1997,1998,1998/06/06,,,,,,0,0,0,0,1,1,1,16.9,5.91
1996,1997,,,,,,,0,0,0,0,0.6,0.6,0.6,24.7,2.43
1995,1996,,,,,,,0,0,0,0,0,0,0,21.2,0
1994,1995,,,,,,,0,0,0,0,0,0,0,20.1,0
1993,1994,,,,,,,0,0,0,0,0,0,0,25.2,0
1992,1993,1993/05/22,,,,,,0,0,0,0,0,0,0,22.1,0
1991,1992,1992/05/23,,,,,,0,0,0,2.16,1.14,3.3,3.3,38,8.68
1990,1991,1991/06/20,,,1992/01/09,42.48,,0,0,0,2.16,1.14,3.3,3.3,55.2,5.98
1989,1990,1990/03/31,1990/02/27,,1991/05/03,70.04,,0.3,0,0.3,0.06,0.44,0.5,0.8,,
1988,1989,,,,,,,0.4,0,0.4,0.34,0.31,0.65,1.05,,
1987,1988,,,,,,,0.4,0,0.4,1.15,0.38,1.53,1.93,,
1986,1987,,,,,,,1,0,1,1.5,0,1.5,2.5,,
1985,1986,,,,,,,0.8,0,0.8,0.7,0,0.7,1.5,,
1984,1985,,,,,,,0.7,0,0.7,0.6,2.7,3.3,4,,
1983,1984,,,,,,,1.1,0,1.1,1,0.2,1.2,2.3,,
