盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,,,,,,0.8,0,0.8,0,0,0,0.8,21.7,3.68
2016,2017,2017/06/15,2017/07/20,18.65,,,2017/08/11,0.6,0,0.6,0,0,0,0.6,19.6,3.07
2015,2016,2016/06/28,2016/08/29,16.5,,,2016/09/09,0.6,0,0.6,0,0,0,0.6,16.6,3.61
2014,2015,2015/06/16,2015/08/31,16.85,,,2015/09/11,0.8,0,0.8,0,0,0,0.8,19.6,4.09
2013,2014,2014/06/19,2014/07/21,21.4,,,2014/08/08,1,0,1,0,0,0,1,23.9,4.18
2012,2013,2013/06/28,2013/09/02,22,,,,1.2,0,1.2,0,0,0,1.2,21.8,5.5
2011,2012,2012/06/28,2012/09/10,19.05,,,,2,0,2,0,0,0,2,20.8,9.63
2010,2011,2011/06/24,2011/08/01,30.7,,,,1.8,0,1.8,0,0,0,1.8,29,6.2
2009,2010,2010/06/18,2010/09/10,31.5,,,,0.7,0,0.7,0,0,0,0.7,25.2,2.77
2008,2009,2009/06/19,2009/09/14,14.25,,,,0.7,0,0.7,0,0,0,0.7,14.1,4.95
2007,2008,2008/06/25,2008/09/11,16.05,2008/09/11,16.05,,0.2,0,0.2,1.3,0,1.3,1.5,21.8,6.88
2006,2007,2007/06/15,2007/09/11,38.7,,,,1.7,0,1.7,0,0,0,1.7,31.3,5.44
2005,2006,2006/06/16,2006/08/24,18.45,2006/08/24,18.45,,0.5,0,0.5,1.5,0,1.5,2,23.6,8.49
2004,2005,2005/06/17,2005/08/25,30.7,2005/08/25,30.7,,1.5,0,1.5,0.5,0,0.5,2,31.7,6.31
2003,2004,2004/06/18,2004/08/26,,2004/08/26,,,1.5,0,1.5,1.5,0,1.5,3,44.3,6.77
2002,2003,2003/06/20,2003/08/12,59,,,,2.3,0,2.3,0,0,0,2.3,51.6,4.45
2001,2002,2002/06/20,2002/07/22,,,,,1.5,0,1.5,0,0,0,1.5,32.2,4.66
2000,2001,2001/06/15,2001/08/23,,2001/08/23,,,2,0,2,1,0,1,3,34.4,8.73
1999,2000,2000/06/22,2000/08/29,,2000/08/29,,,0.5,0,0.5,1.5,0,1.5,2,39.6,5.05
1998,1999,1999/05/22,,,1999/08/25,,,0,0,0,2,0,2,2,35.7,5.61
1997,1998,1998/06/13,1998/07/01,,1998/09/30,,,0.5,0,0.5,1.5,0,1.5,2,,
1996,1997,,,,,,,0,0,0,10,0,10,10,,
1995,1996,,,,,,,0.1,0,0.1,0,0,0,0.1,,
