盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/08,,,,,,0.3,0,0.3,0,0,0,0.3,36,0.83
2016,2017,2017/04/12,2017/10/31,38.25,,,2017/11/24,1,0,1,0,0,0,1,41,2.44
2015,2016,2016/04/26,2016/10/06,42.35,,,2016/10/28,1,0,1,0,0,0,1,41.9,2.39
2014,2015,2015/04/30,2015/09/15,42.55,,,2015/10/08,2.68,0,2.68,0,0,0,2.68,49.9,5.37
2013,2014,2014/05/06,2014/05/21,58.9,,,,4.5,0,4.5,0,0,0,4.5,61.5,7.32
2012,2013,2013/05/07,2013/05/22,54,,,,2,0,2,0,0,0,2,59.6,3.35
2011,2012,2012/06/29,2012/07/13,28.9,,,,2.2,0,2.2,0,0,0,2.2,30,7.34
2010,2011,2011/04/15,2011/05/03,41,,,,3.5,0,3.5,0,0,0,3.5,34.3,10.2
2009,2010,2010/05/21,2010/06/10,37.85,,,,2.33,0,2.33,0,0,0,2.33,37.5,6.21
2008,2009,2009/06/19,2009/08/25,24.9,,,,1.1,0,1.1,0,0,0,1.1,24.5,4.49
2007,2008,2008/06/20,2008/08/28,31,,,,2,0,2,0,0,0,2,33.2,6.03
2006,2007,2007/06/02,2007/08/21,,,,,2.12,0,2.12,0,0,0,2.12,46.9,4.52
