盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/07/02,104.5,,,2018/07/27(即將發放),5,0,5,0,0,0,5,124.1,4.03
2016,2017,2017/06/13,2017/07/03,161.5,,,2017/07/28,5,0,5,0,0,0,5,159.6,3.13
2015,2016,2016/06/08,2016/07/07,153,,,2016/07/29,5,0,5,0,0,0,5,154.5,3.24
2014,2015,2015/06/10,2015/06/30,151.5,,,2015/07/24,6.7,0,6.7,0,0,0,6.7,172.1,3.89
2013,2014,2014/06/10,2014/07/03,208,,,,5.8,0,5.8,0,0,0,5.8,187.2,3.1
2012,2013,2013/06/07,2013/07/08,142.5,,,,5.29,0,5.29,0,0,0,5.29,136.6,3.87
2011,2012,2012/06/19,2012/07/19,88.8,,,,3.49,0,3.49,0,0,0,3.49,94.4,3.7
2010,2011,2011/06/24,2011/07/26,103,,,,5.2,0,5.2,0,0,0,5.2,100.4,5.18
2009,2010,2010/06/15,2010/07/14,111,,,,4.2,0,4.2,0,0,0,4.2,112.6,3.73
2008,2009,2009/06/10,2009/07/14,72.3,2009/07/14,72.3,,3.5,0,3.5,0.1,0.1,0.2,3.7,77.4,4.78
2007,2008,2008/06/13,2008/07/15,76.8,2008/07/15,76.8,,5.5,0,5.5,0.1,0.1,0.2,5.7,80.9,7.04
2006,2007,2007/06/08,2007/07/16,115.5,2007/07/16,115.5,,4.5,0,4.5,0.1,0.4,0.5,5,114.8,4.35
2005,2006,2006/05/18,2006/06/16,84.1,2006/06/16,84.1,,3,0,3,0.5,0,0.5,3.5,88.1,3.97
2004,2005,2005/05/19,2005/06/23,49.45,2005/06/23,49.45,,2.41,0,2.41,0.48,0,0.48,2.89,55.1,5.25
2003,2004,2004/05/18,2004/06/28,39.6,2004/06/28,39.6,,2.25,0,2.25,0.5,0,0.5,2.75,45.6,6.03
2002,2003,2003/05/06,2003/06/20,44.2,2003/06/20,44.2,,2,0,2,0.5,0,0.5,2.5,43.1,5.8
2001,2002,2002/05/16,2002/06/26,39.69,2002/06/26,39.69,,1.25,0,1.25,1.5,0,1.5,2.75,52.2,5.27
2000,2001,2001/05/16,2001/07/03,66,2001/07/03,66,,2.25,0,2.25,2.25,0,2.25,4.5,76.8,5.86
1999,2000,2000/05/18,2000/07/15,114.44,2000/07/15,114.44,,2,0,2,2.5,0,2.5,4.5,132.5,3.4
1998,1999,1999/05/12,1999/07/14,141.19,1999/07/14,141.19,,2,0,2,2,0,2,4,121.1,3.3
1997,1998,1998/05/15,1998/07/02,93,1998/07/02,93,,1.5,0,1.5,2,0,2,3.5,120,2.92
1996,1997,1997/06/03,1997/07/22,,1997/07/22,,,0.5,0,0.5,2,0,2,2.5,144.2,1.73
1995,1996,1996/06/06,1996/07/22,49.92,1996/07/22,49.92,,0.5,0,0.5,2,0,2,2.5,53.1,4.71
1994,1995,1995/05/10,,,1995/07/10,51.36,,0,0,0,2,0,2,2,53.9,3.71
1993,1994,1994/05/09,,,1994/08/09,66.7,,0,0,0,2,0,2,2,66.1,3.03
1992,1993,1993/05/08,,,1993/08/09,45.81,,0,0,0,1.24,0,1.24,1.24,52.1,2.38
1991,1992,1992/05/08,,,1992/08/03,34.18,,0,0,0,1,0,1,1,37.8,2.64
1990,1991,1991/05/08,,,1991/11/25,33.81,,0,0,0,1,0,1,1,46.1,2.17
1989,1990,1990/05/09,,,1990/08/27,26.77,,0,0,0,1,0,1,1,,
1988,1989,,,,,,,1,0,1,2.5,0,2.5,3.5,,
1987,1988,,,,,,,0,0,0,5,0,5,5,,
1986,1987,,,,,,,0,0,0,10,0,10,10,,
1985,1986,,,,,,,1,0,1,0,0,0,1,,
1984,1985,,,,,,,0,0,0,2,0,2,2,,
1983,1984,,,,,,,0,0,0,2.5,0,2.5,2.5,,
