盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/05,2018/07/26(即將除息),,2018/07/26(即將除權),,2018/08/24(即將發放),0.3,0,0.3,0.2,0,0.2,0.5,14.9,3.36
2016,2017,2017/06/08,2017/07/27,14.85,2017/07/27,14.85,2017/08/25,0.5,0,0.5,0.2,0,0.2,0.7,15.5,4.52
2015,2016,2016/06/08,2016/07/28,12.8,,,2016/08/26,0.5,0,0.5,0,0,0,0.5,13.7,3.64
2014,2015,2015/06/02,2015/07/30,11.3,,,2015/08/28,0.4,0,0.4,0,0,0,0.4,14.4,2.78
2013,2014,2014/06/06,2014/07/23,18.7,,,2014/08/22,0.6,0,0.6,0,0,0,0.6,17.8,3.36
2012,2013,2013/06/10,2013/07/30,21.55,,,,1,0,1,0,0,0,1,21.6,4.63
2011,2012,2012/06/19,2012/08/09,24.4,2012/08/09,24.4,,1,0,1,1.5,0,1.5,2.5,26.2,9.55
2010,2011,2011/06/10,2011/08/09,29.75,2011/08/09,29.75,,1,0,1,1.5,0,1.5,2.5,34.2,7.31
2009,2010,2010/06/15,2010/08/12,19.75,2010/08/12,19.75,,0.8,0,0.8,1.2,0,1.2,2,23,8.68
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,14.5,0
2007,2008,2008/06/13,2008/07/22,14.1,,,,1.5,0,1.5,0,0,0,1.5,15.8,9.48
2006,2007,2007/06/15,2007/07/19,13.55,,,,0.7,0,0.7,0,0,0,0.7,14.1,4.98
2005,2006,2006/06/15,2006/07/19,8.02,,,,0.7,0,0.7,0,0,0,0.7,8.94,7.83
2004,2005,2005/06/14,2005/07/14,10.55,,,,1,0,1,0,0,0,1,10.7,9.38
2003,2004,2004/06/15,2004/07/15,11.5,,,,0.5,0,0.5,0,0,0,0.5,12.6,3.98
2002,2003,2003/06/09,,,,,,0,0,0,0,0,0,0,11.3,0
2001,2002,2002/06/18,,,,,,0,0,0,0,0,0,0,10.4,0
2000,2001,2001/06/20,,,,,,0,0,0,0,0,0,0,6.3,0
1999,2000,2000/06/09,2000/07/26,16.1,2000/07/26,15.18,,0.4,0,0.4,0.54,0.06,0.6,1,17.8,5.63
1998,1999,1999/05/28,,,1999/07/26,26.72,,0,0,0,0.7,0,0.7,0.7,26.9,2.6
1997,1998,1998/05/27,,,1998/06/23,20.25,,0,0,0,1.8,0,1.8,1.8,24.1,7.46
1996,1997,1997/06/03,1997/06/24,35,1997/07/26,30.36,,0.5,0,0.5,1,0,1,1.5,36,4.17
1995,1996,1996/04/18,,,1996/06/25,26.4,,0,0,0,1,0,1,1,31.2,3.2
1994,1995,1995/05/12,1995/05/30,29.1,1995/07/08,27.9,,0.5,0,0.5,0.3,0.2,0.5,1,30.4,3.29
1993,1994,1994/05/10,1994/05/28,30.4,1994/07/26,45.92,,0.4,0,0.4,0,0.3,0.3,0.7,40.4,1.73
1992,1993,1993/04/09,1993/04/24,23.3,1993/06/25,21.3,,0.5,0,0.5,0,0.5,0.5,1,22.1,4.52
1991,1992,1992/04/10,1992/04/25,30.9,1992/06/25,26.8,,0.8,0,0.8,0.1,0.7,0.8,1.6,25.8,6.2
1990,1991,1991/04/02,1991/04/18,37,1991/06/24,36.38,,0.5,0,0.5,0,0.8,0.8,1.3,31.7,4.1
1989,1990,1990/04/09,1990/03/08,96,1990/10/08,25.44,,0.8,0,0.8,1.5,0,1.5,2.3,,
1988,1989,,,,,,,3,0,3,2,0,2,5,,
1987,1988,,,,,,,3.3,0,3.3,1,0,1,4.3,,
1986,1987,,,,,,,2.5,0,2.5,1,0,1,3.5,,
1985,1986,,,,,,,2,0,2,0.5,0,0.5,2.5,,
1984,1985,,,,,,,2.7,0,2.7,0,0,0,2.7,,
1983,1984,,,,,,,0.5,0,0.5,0.5,2.5,3,3.5,,
