盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,,,,,,0.15,0,0.15,0,0,0,0.15,11.6,1.29
2016,2017,2017/06/16,2017/10/19,10.3,,,2017/11/24,0.1,0,0.1,0,0,0,0.1,10.9,0.92
2015,2016,2016/06/16,2016/10/20,11.8,,,2016/11/25,0.2,0,0.2,0,0,0,0.2,12.9,1.55
2014,2015,2015/06/17,2015/10/22,16.35,,,2015/11/27,0.4,0,0.4,0,0,0,0.4,15.4,2.59
2013,2014,2014/06/18,2014/10/17,9.89,,,2014/11/25,0.21,0,0.21,0,0,0,0.21,10.4,1.97
2012,2013,2013/06/18,2013/10/30,10.35,,,,0.1,0,0.1,0,0,0,0.1,9.46,1.06
2011,2012,2012/06/06,2012/09/21,8.88,2012/09/21,8.88,,0.1,0,0.1,0.25,0,0.25,0.35,8.74,4
2010,2011,2011/06/17,,,,,,0,0,0,0,0,0,0,5.27,0
2009,2010,2010/04/29,,,,,,0,0,0,0,0,0,0,5.09,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,3.35,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,3.53,0
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,6.18,0
2005,2006,2006/06/15,,,,,,0,0,0,0,0,0,0,3.75,0
2004,2005,2005/06/14,,,,,,0,0,0,0,0,0,0,1.92,0
2003,2004,2004/05/28,,,,,,0,0,0,0,0,0,0,3.32,0
2002,2003,2003/06/26,,,,,,0,0,0,0,0,0,0,1.22,0
2001,2002,2002/06/14,,,,,,0,0,0,0,0,0,0,2.84,0
2000,2001,2001/06/15,,,,,,0,0,0,0,0,0,0,4.34,0
1999,2000,2000/05/26,,,2000/08/15,9.32,,0,0,0,0,0.4,0.4,0.4,8.52,4.69
1998,1999,,,,,,,0,0,0,0,0,0,0,8.94,0
1997,1998,1998/05/26,,,,,,0,0,0,0.4,0.4,0.8,0.8,16.4,4.89
1996,1997,1997/05/30,,,1997/07/15,,,0,0,0,0.5,0,0.5,0.5,25.7,1.95
1995,1996,1996/05/15,,,1996/06/26,26.45,,0,0,0,0.7,0.3,1,1,23.9,4.19
1994,1995,1995/04/20,,,1995/07/05,19,,0,0,0,0.8,0.4,1.2,1.2,21.9,5.48
1993,1994,1994/04/21,,,1994/07/20,22.14,,0,0,0,0.8,0.4,1.2,1.2,25.3,4.74
1992,1993,1993/04/20,1993/05/20,27.6,1993/07/20,23.5,,0.5,0,0.5,0.7,0.8,1.5,2,24.6,8.15
1991,1992,1992/04/21,,,1992/09/15,32.6,,0,0,0,1.2,0.8,2,2,38.2,5.24
1990,1991,1991/04/17,,,1991/12/04,37.3,,0,0,0,0.8,1.2,2,2,45,4.44
1989,1990,1990/04/10,,,1990/11/09,40.8,,0,0,0,3.1,0,3.1,3.1,,
1988,1989,,,,,,,0,0,0,3.4,0,3.4,3.4,,
1987,1988,,,,,,,0,0,0,3.2,0.6,3.8,3.8,,
1985,1986,,,,,,,0,0,0,0.8,0,0.8,0.8,,
1984,1985,,,,,,,0.9,0,0.9,0.9,0,0.9,1.8,,
1983,1984,,,,,,,1.3,0,1.3,1.3,0,1.3,2.6,,
