盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/18(即將除息),,,,2018/08/22(即將發放),0.69,0.11,0.8,0,0,0,0.8,43.7,1.83
2016,2017,2017/06/21,2017/12/18,48,,,,0,0,0,0,0,0,0,35,0
2015,2016,2016/06/17,,,,,,0,0,0,0,0,0,0,23.1,0
2014,2015,2015/06/29,2015/07/30,27.8,,,2015/09/03,0.83,0,0.83,0,0,0,0.83,38.8,2.13
2013,2014,2014/06/19,2014/07/31,69.2,,,2014/09/05,0.19,0.26,0.45,0,0,0,0.45,65.3,0.68
2012,2013,2013/06/14,2013/07/18,53.8,,,,0,0.54,0.54,0,0,0,0.54,53.3,1.01
2011,2012,2012/06/27,2012/07/31,57.1,,,,0.53,0.57,1.1,0,0,0,1.1,63.1,1.74
2010,2011,2011/06/10,2011/07/14,68.7,,,,4.48,0,4.48,0,0,0,4.48,79.4,5.65
2009,2010,2010/06/15,2010/07/12,87,,,,1.8,0,1.8,0,0,0,1.8,96,1.88
2008,2009,2009/06/10,2009/07/30,95.2,,,,0.12,0,0.12,0,0,0,0.12,81.7,0.15
2007,2008,2008/06/13,2008/08/13,65.9,2008/08/13,65.9,,2.4,0,2.4,0.1,0,0.1,2.5,66.8,3.74
2006,2007,2007/06/13,2007/08/13,153.5,2007/08/13,153.5,,1.73,0,1.73,0.19,0,0.19,1.92,131.3,1.46
2005,2006,2006/06/14,2006/07/24,86.6,2006/07/24,86.6,,1.49,0,1.49,0.5,0,0.5,1.99,93,2.14
2004,2005,2005/06/14,2005/08/04,37.75,2005/08/04,37.75,,0.5,0,0.5,1.5,0,1.5,2,48,4.17
2003,2004,2004/06/17,2004/09/02,51,2004/09/02,51,,2.17,0,2.17,0.99,0,0.99,3.15,72.1,4.37
2002,2003,2003/06/18,2003/08/06,38.6,2003/08/06,38.6,,1.3,0,1.3,1.7,0,1.7,3,52,5.76
2001,2002,2002/06/19,,,,,,0,0,0,0,0.5,0.5,0.5,49.4,1.01
2000,2001,2001/05/14,,,2001/08/09,,,0,0,0,0,1,1,1,17.5,5.7
1999,2000,,,,,,,0,0,0,0,0,0,0,,
1998,1999,1999/04/20,,,1999/08/31,,,0,0,0,0.5,1.2,1.7,1.7,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
