盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/07/12,10.85,,,2018/08/10(即將發放),0.6,0,0.6,0,0,0,0.6,10.8,5.54
2016,2017,2017/06/16,2017/07/05,8.3,,,2017/08/04,0.5,0,0.5,0,0,0,0.5,8.78,5.69
2015,2016,2016/05/16,2016/06/03,7.7,,,2016/06/24,0.5,0,0.5,0,0,0,0.5,7.95,6.29
2014,2015,2015/06/12,2015/07/03,11.4,,,2015/07/24,0.6,0,0.6,0,0,0,0.6,10.2,5.89
2013,2014,2014/06/20,2014/07/10,9.47,,,,0.4,0,0.4,0,0,0,0.4,9.39,4.26
2012,2013,2013/06/13,2013/07/25,8.5,,,,0.18,0,0.18,0,0,0,0.18,8.47,2.13
2011,2012,2012/06/22,,,,,,0,0,0,0,0,0,0,7.69,0
2010,2011,2011/06/24,2011/07/13,10.8,2011/08/11,9.61,,0.59,0,0.59,0.1,0,0.1,0.69,10.6,6.48
2009,2010,2010/06/18,2010/08/12,8.91,2010/08/12,8.91,,0.5,0,0.5,0.1,0,0.1,0.6,9.05,6.63
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,7.91,0
2007,2008,2008/06/13,2008/08/20,9.36,2008/08/20,9.36,,0.2,0,0.2,0.25,0,0.25,0.45,10.7,4.22
2006,2007,2007/06/15,2007/07/17,14.9,2007/09/20,12.8,,0.7,0,0.7,0.3,0,0.3,1,13.9,7.21
2005,2006,2006/06/30,2006/09/14,12.25,2006/09/14,12.25,,0.2,0,0.2,0,0.3,0.3,0.5,12.9,3.86
2004,2005,2005/06/10,,,,,,0,0,0,0,0,0,0,12.4,0
2003,2004,2004/04/05,,,,,,0,0,0,0,0,0,0,16.8,0
2002,2003,2003/06/27,2003/09/10,11.7,2003/09/10,11.7,,0.08,0,0.08,0,0.5,0.5,0.58,13.6,4.29
2001,2002,2002/06/26,,,2002/09/24,14.35,,0,0,0,0.01,2.26,2.27,2.27,19.6,11.56
