盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/19,2018/07/20,19.75,,,2018/08/22(即將發放),0.3,0,0.3,0,0,0,0.3,23.4,1.29
2016,2017,2017/05/19,2017/07/05,29.3,,,2017/07/31,2.2,0,2.2,0,0,0,2.2,30.2,7.26
2015,2016,2016/05/31,2016/07/05,22.85,,,2016/07/29,1.51,0,1.51,0,0,0,1.51,27.1,5.56
2014,2015,2015/05/15,2015/07/02,24,,,2015/07/29,2,0,2,0,0,0,2,27.6,7.24
2013,2014,2014/06/18,2014/07/09,34.75,,,,1.5,0,1.5,0,0,0,1.5,39.4,3.81
2012,2013,2013/04/22,2013/07/08,,,,,1.5,0,1.5,0,0,0,1.5,31.3,4.79
2011,2012,2012/06/08,2012/07/18,,,,,1,0,1,0,0,0,1,,
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,,
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,,
2008,2009,2009/06/18,,,,,,0,0,0,0,0,0,0,,
2007,2008,2008/06/20,2008/08/22,,,,,0.5,0,0.5,0,0,0,0.5,,
2006,2007,2007/06/20,,,2007/07/26,,,0,0,0,0.9,0.3,1.2,1.2,,
2005,2006,2006/06/20,2006/07/19,,,,,0.3,0,0.3,0,0,0,0.3,,
2004,2005,2005/06/24,2005/07/19,,,,,0.5,0,0.5,0,0,0,0.5,,
2003,2004,2004/06/05,,,,,,0,0,0,0.8,0.2,1,1,,
