盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/23(即將除息),21.45,,,2018/08/17(即將發放),1,0,1,0,0,0,1,22.8,4.38
2016,2017,2017/06/16,2017/08/30,21.85,,,2017/09/26,1.04,0,1.04,0,0,0,1.04,23.8,4.37
2015,2016,2016/06/17,2016/08/02,20.15,,,2016/08/26,0.5,0,0.5,0,0,0,0.5,18.4,2.72
2014,2015,2015/06/18,2015/07/15,17.2,,,2015/08/12,1.2,0,1.2,0,0,0,1.2,18.1,6.63
2013,2014,2014/06/20,2014/07/16,21.75,,,,1.36,0,1.36,0,0,0,1.36,21,6.48
2012,2013,2013/06/14,2013/07/22,18.05,,,,1.15,0,1.15,0,0,0,1.15,19.3,5.98
2011,2012,2012/06/15,2012/07/24,20,,,,1.34,0,1.34,0,0,0,1.34,22.2,6.04
2010,2011,2011/06/10,2011/07/21,21.5,,,,1.5,0,1.5,0,0,0,1.5,22.7,6.6
2009,2010,2010/06/18,2010/07/20,24.45,,,,1.28,0,1.28,0,0,0,1.28,26.8,4.79
2008,2009,2009/06/19,2009/08/06,25,2009/08/06,25,,0.8,0,0.8,0.2,0,0.2,1,24.2,4.13
2007,2008,2008/06/13,2008/07/29,24.25,2008/07/29,24.25,,2,0,2,0.3,0,0.3,2.3,24.8,9.26
2006,2007,2007/06/08,2007/07/24,43.15,2007/07/24,43.15,,1.61,0,1.61,0.28,0,0.28,1.9,37.3,5.09
2005,2006,2006/06/09,2006/07/21,30.2,2006/07/21,30.2,,1.49,0,1.49,0.4,0.6,0.99,2.48,31.7,7.83
2004,2005,2005/06/17,2005/07/22,25.05,2005/07/22,25.05,,1,0,1,0.3,0.7,1,2,30,6.66
2003,2004,2004/05/17,,,,,,0,0,0,0,0,0,0,30.5,0
