盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/08/01(即將除息),,,,2018/08/28(即將發放),0.4,0,0.4,0,0,0,0.4,26.6,1.5
2016,2017,2017/06/13,2017/08/01,29.9,,,2017/08/22,1.4,0,1.4,0,0,0,1.4,30.8,4.54
2015,2016,2016/06/14,2016/08/01,38.25,,,2016/08/26,2,0,2,0,0,0,2,43.2,4.63
2014,2015,2015/06/18,2015/07/16,35.7,,,2015/08/13,1.5,0,1.5,0,0,0,1.5,35.5,4.23
2013,2014,2014/06/23,2014/07/17,30.4,,,2014/08/15,1.6,0,1.6,0,0,0,1.6,32.4,4.94
2012,2013,2013/06/14,2013/07/17,24.55,,,,1.3,0,1.3,0,0,0,1.3,27.8,4.67
2011,2012,2012/06/18,2012/07/19,28.45,,,,2,0,2,0,0,0,2,30.7,6.52
2010,2011,2011/06/09,2011/07/19,39.2,,,,2.5,0,2.5,0,0,0,2.5,42.5,5.89
2009,2010,2010/06/17,2010/07/19,53.3,,,,2.5,0,2.5,0,0,0,2.5,55.2,4.53
2008,2009,2009/06/19,2009/08/06,57,,,,3,0,3,0,0,0,3,55.7,5.38
2007,2008,2008/06/13,2008/07/18,71.8,2008/07/18,71.8,,2.71,0,2.71,1.81,0,1.81,4.52,72,6.28
2006,2007,2007/06/13,2007/07/30,122,2007/07/30,122,,1.5,0,1.5,1,0,1,2.49,96.7,2.58
2005,2006,2006/06/14,2006/08/09,30.2,2006/08/09,30.2,,0.6,0,0.6,0.6,0,0.6,1.19,37.5,3.18
2004,2005,2005/06/14,2005/08/25,21.75,2005/08/25,21.75,,0.2,0,0.2,0.55,0,0.55,0.75,28.6,2.63
2003,2004,2004/06/15,2004/08/24,25.9,2004/08/24,25.9,,0.54,0,0.54,1.2,0,1.2,1.73,30.8,5.63
2002,2003,2003/06/18,2003/07/31,38,2003/07/31,38,,0.4,0,0.4,0.6,0,0.6,1,37,2.71
2001,2002,2002/06/14,2002/07/31,,2002/07/31,,,0.2,0,0.2,1.5,0,1.5,1.7,36.4,4.68
2000,2001,2001/05/02,,,,,,0.51,0,0.51,1.99,0,1.99,2.5,49.4,5.06
1999,2000,2000/07/11,,,2000/08/15,108.5,,0,0,0,3.5,0,3.5,3.5,161.6,2.17
1998,1999,1999/05/29,,,1999/08/12,,,0,0,0,3,0,3,3,185.7,1.62
1997,1998,,,,,,,0,0,0,2.5,0,2.5,2.5,,
1996,1997,,,,,,,0,0,0,5,0,5,5,,
1995,1996,,,,,,,0,0,0,2.35,0,2.35,2.35,,
1992,1993,,,,,,,0,0,0,4.16,0,4.16,4.16,,
