盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/19(即將除息),,,,2018/08/15(即將發放),1.1,0,1.1,0,0,0,1.1,26.5,4.15
2016,2017,2017/06/23,2017/07/26,25.1,,,2017/08/23,1.1,0,1.1,0,0,0,1.1,25.7,4.29
2015,2016,2016/06/17,2016/07/14,24.5,,,2016/08/10,1.1,0,1.1,0,0,0,1.1,24.3,4.53
2014,2015,2015/06/17,2015/07/08,23.55,,,2015/08/07,1.1,0,1.1,0,0,0,1.1,25.3,4.34
2013,2014,2014/06/20,2014/07/16,27.9,,,2014/08/13,1,0,1,0,0,0,1,28.7,3.48
2012,2013,2013/06/21,2013/07/09,28.1,,,,1,0,1,0,0,0,1,29.4,3.41
2011,2012,2012/06/15,2012/07/12,27.15,,,,1.7,0,1.7,0,0,0,1.7,29.1,5.85
2010,2011,2011/06/24,2011/07/14,25.5,,,,1,0,1,0,0,0,1,28.2,3.54
2009,2010,2010/06/25,2010/07/14,21.35,,,,1,0,1,0,0,0,1,23.3,4.29
2008,2009,2009/06/16,2009/07/09,21.7,,,,1,0,1,0,0,0,1,19.8,5.05
2007,2008,2008/06/06,2008/07/01,19.5,,,,1.2,0,1.2,0,0,0,1.2,20.8,5.78
2006,2007,2007/06/08,2007/06/28,24.7,,,,1,0,1,0,0,0,1,23,4.34
2005,2006,2006/06/02,2006/06/22,15.55,,,,1,0,1,0,0,0,1,16,6.24
2004,2005,2005/05/20,2005/06/07,10.85,,,,0.8,0,0.8,0,0,0,0.8,10.1,7.91
2003,2004,2004/06/25,2004/07/15,9.05,,,,0.5,0,0.5,0,0,0,0.5,9.81,5.1
2002,2003,2003/06/25,2003/07/16,9.4,,,,0.5,0,0.5,0,0,0,0.5,9.28,5.39
2001,2002,2002/06/28,2002/07/16,,,,,1,0,1,0,0,0,1,8.77,11.4
2000,2001,2001/06/29,2001/07/16,,,,,0.5,0,0.5,0,0,0,0.5,6.47,7.73
1999,2000,2000/06/29,2000/07/15,,,,,1,0,1,0,0,0,1,10.9,9.19
1998,1999,,,,,,,1,0,1,0,0,0,1,17,5.87
1997,1998,,,,,,,1,0,1,0,0,0,1,28,3.58
1996,1997,1997/06/24,,,,,,0,0,0,1,0,1,1,33.8,2.96
1995,1996,,,,,,,0,0,0,1.5,0.49,1.99,1.99,35.6,5.58
1994,1995,,,,,,,0,0,0,1,1,2,2,39.1,5.12
1993,1994,,,,,,,0,0,0,1,1,2,2,58.8,3.4
1992,1993,1993/06/15,,,1993/08/24,50,,0,0,0,1,1,2,2,60.3,3.32
1991,1992,1992/06/23,,,1992/08/10,81.66,,0,0,0,2,0,2,2,81.5,2.45
1990,1991,1991/06/01,,,1991/07/27,,,0,0,0,4.17,0,4.17,4.17,,
1989,1990,,,,,,,0,0,0,0,0,0,0,,
1988,1989,,,,,,,1,0,1,2.3,0.2,2.5,3.5,,
1986,1987,,,,,,,0,0,0,2.5,0.2,2.7,2.7,,
