盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,2018/08/01(即將除息),,,,2018/08/23(即將發放),0.5,0,0.5,0,0,0,0.5,9.54,5.24
2016,2017,2017/06/20,,,,,,0,0,0,0,0,0,0,8.83,0
2015,2016,2016/06/13,2016/07/28,8.11,,,2016/08/17,0.1,0,0.1,0,0,0,0.1,7.97,1.26
2014,2015,2015/06/09,2015/07/07,9.45,,,2015/07/31,0.4,0,0.4,0,0,0,0.4,9.68,4.13
2013,2014,2014/06/11,,,,,,0,0,0,0,0,0,0,11,0
2012,2013,2013/06/11,2013/07/10,11.7,,,,0.2,0,0.2,0,0,0,0.2,11.9,1.68
2011,2012,2012/06/12,2012/07/13,10.1,,,,0.2,0,0.2,0,0,0,0.2,11.1,1.8
2010,2011,2011/06/10,2011/07/18,14.6,2011/07/18,14.6,,0.3,0,0.3,0.1,0,0.1,0.4,13.6,2.94
2009,2010,2010/06/18,2010/07/23,13.5,2010/07/23,13.5,,0.1,0,0.1,0.2,0,0.2,0.3,14.4,2.08
2008,2009,2009/06/19,2009/07/15,15,2009/07/15,15,,0.05,0,0.05,0.2,0,0.2,0.25,14.3,1.75
2007,2008,2008/06/13,2008/07/11,12.4,2008/07/11,12.4,,0.1,0,0.1,0.5,0,0.5,0.6,15,4.01
2006,2007,2007/06/28,2007/09/10,18.15,2007/09/10,18.15,,0.3,0,0.3,0.3,0,0.3,0.6,18.1,3.31
2005,2006,2006/06/23,2006/09/14,11.7,2006/09/14,11.7,,0.3,0,0.3,0.2,0,0.2,0.5,12.7,3.95
2004,2005,2005/06/14,,,2005/08/05,7.8,,0,0,0,0.4,0,0.4,0.4,8.33,4.8
2003,2004,2004/06/25,,,,,,0,0,0,0,0,0,0,8.23,0
2002,2003,2003/06/20,,,,,,0,0,0,0,0,0,0,4.41,0
2001,2002,2002/06/26,,,,,,0,0,0,0,0,0,0,3.55,0
2000,2001,,,,,,,0,0,0,0,0,0,0,4.04,0
1999,2000,2000/05/24,,,,,,0,0,0,0,0,0,0,7.47,0
1998,1999,1999/05/20,,,,,,0,0,0,0,0.5,0.5,0.5,10.3,4.84
1997,1998,,,,,,,0,0,0,0,1,1,1,18.2,5.49
1996,1997,1997/05/24,,,1997/07/03,22.9,,0,0,0,0.3,0.2,0.5,0.5,22.9,2.19
1995,1996,1996/04/26,,,1996/07/08,23.1,,0,0,0,0.3,0.2,0.5,0.5,21.8,2.3
1994,1995,1995/04/27,,,1995/06/05,26.8,,0,0,0,1.5,0,1.5,1.5,24.6,6.1
1993,1994,1994/04/27,1994/05/19,32.9,1994/07/07,35,,0.5,0,0.5,0.8,0,0.8,1.3,32.3,4.02
1992,1993,1993/06/21,,,1993/08/05,23,,0,0,0,0.5,1,1.5,1.5,27.4,5.48
1991,1992,1992/05/18,1992/06/04,37.5,1992/09/29,,,0.5,0,0.5,0,1,1,1.5,36,4.17
1990,1991,1991/04/23,,,1991/08/02,52,,0,0,0,0.91,1.09,2,2,42.9,4.66
1989,1990,,,,,,,0,0,0,2.3,2.4,4.7,4.7,,
1988,1989,,,,,,,0,0,0,2.2,0,2.2,2.2,,
1987,1988,,,,,,,0,0,0,1.8,0,1.8,1.8,,
1986,1987,,,,,,,0,0,0,1.26,0.1,1.36,1.36,,
1985,1986,,,,,,,0,0,0,1.2,0,1.2,1.2,,
1984,1985,,,,,,,0,0,0,0.7,0,0.7,0.7,,
1983,1984,,,,,,,0.3,0,0.3,0.7,0,0.7,1,,
