盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,2018/07/11,22.55,,,2018/08/09(即將發放),0.9,0.4,1.3,0,0,0,1.3,23.6,5.51
2016,2017,2017/06/19,2017/07/14,21.7,,,2017/08/18,0.8,0,0.8,0,0,0,0.8,22.8,3.51
2015,2016,2016/05/31,2016/08/02,21.45,2016/08/02,21.45,2016/09/06,1.8,0,1.8,0.2,0,0.2,2,23.7,8.43
2014,2015,2015/06/03,2015/09/08,24.6,2015/07/08,29.85,2015/10/16,1.3,0,1.3,0.33,0,0.33,1.63,31.1,5.24
2013,2014,2014/06/04,2014/08/04,24.25,2014/02/12,26.2,2014/09/12,0.76,0,0.76,0.33,0,0.33,1.09,26.8,4.07
2012,2013,2013/06/17,2013/09/09,20.43,2013/09/09,20.43,,0.4,0,0.4,0.35,0,0.35,0.75,21.5,3.49
2011,2012,,2012/09/13,18.24,2012/09/13,18.24,,0.59,0,0.59,1.38,0,1.38,1.98,21.4,9.25
2010,2011,2011/06/28,2011/08/30,26.92,2011/08/30,26.92,,2.21,0,2.21,0.51,0,0.51,2.72,29.3,9.25
2009,2010,2010/06/09,2010/08/03,27.7,2010/08/03,27.7,,0.5,0,0.5,0.2,0,0.2,0.7,26.6,2.63
2008,2009,2009/06/16,2009/10/07,18.4,2009/10/07,18.4,,1.23,0,1.23,0.31,0,0.31,1.54,18.7,8.25
2007,2008,2008/06/23,2008/09/15,,2008/09/15,,,1,0,1,0.2,0,0.2,1.2,,
2006,2007,2007/06/20,2007/09/14,,2007/09/14,,,1.5,0,1.5,0.5,0,0.5,2,,
